Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L1 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L2 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L3 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:DRAM Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L1 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L2 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L3 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:DRAM Bound(%),Vectorization(%),Vectorization:% of FP Ops(%),Vectorization:FP Ops: Packed(%),Vectorization:FP Ops: Scalar(%),Vectorization:Vector Instruction Set,Vectorization:Loop Type,Instructions Retired,CPI Rate,Average CPU Frequency
chess::moveValueGreaterComparator::operator(),0.007999,0.007999,0.0,0.0,0.0,0.0,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35940000,1.250000,5615999043.750000
chess::operator&,0.007999,0.007999,0.0,0.0,50.0,50.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,41930000,1.142857,5990398980.000000
chess::operator+,0.007999,0.007999,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,152745000,0.254902,4867199171.250000
chess::operator+,0.007999,0.007999,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,38935000,0.538462,2620799553.750000
chess::operator+=,0.007999,0.007999,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,233610000,0.192308,5615999043.750000
chess::operator+=,0.007999,0.007999,0.0,0.0,0.0,0.0,13.9,0.0,27.8,0.0,33.4,0.0,13.4,6.7,0.0,0.0,0.0,0.0,0.0,,,17970000,2.500000,5615999043.750000
chess::operator>=,0.007999,0.007999,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,113810000,0.631579,8985598470.000000
chess::operator~,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,98835000,0.303030,3743999362.500000
chess::operator~,0.007999,0.007999,0.0,0.0,0.0,0.0,55.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,59900000,0.400000,2995199490.000000
engine::PVTable::clear,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,104825000,0.171429,2246399617.500000
func@0x140208780,0.007999,0.007999,0.0,0.0,100.0,100.0,100.0,0.0,10.4,10.4,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,17970000,3.166667,7113598788.750000
func@0x14030eb90,0.007999,0.007999,0.0,0.0,20.0,20.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,38935000,0.538462,2620799553.750000
func@0x1403e7fe0,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,8985000,3.333333,3743999362.500000
"std::_Atomic_storage<unsigned __int64,8>::load",0.007999,0.007999,0.0,0.0,14.3,14.3,0.0,100.0,47.7,23.8,44.1,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,,,2995000,12.000000,4492799235.000000
"std::array<int,64>::operator[]",0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,95840000,0.312500,3743999362.500000
std::popcount,0.007999,0.007999,0.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,113810000,0.236842,3369599426.250000
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,146755000,0.204082,3743999362.500000
[Loop@0x1402dd92b in func@0x1402dd890],0.007000,0.007000,0.0,0.0,28.6,28.6,66.8,0.0,16.7,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,4278856414.285714
[Loop@0x1402fdf30 in func@0x1402fdf10],0.007000,0.007000,0.0,0.0,20.0,20.0,0.0,27.8,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,3.000000,2567313848.571428
[Loop@0x140300877 in func@0x1402ffdb0],0.007000,0.007000,0.0,0.0,100.0,100.0,100.0,0.0,47.7,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,26955000,0.777778,2995199490.000000
[Loop@0x140e1c2a0 in func@0x140e1c190],0.007000,0.007000,0.0,0.0,100.0,100.0,75.9,75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,11.000000,4706742055.714286
chess::Bitboard::operator^=,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53910000,0.722222,5562513338.571428
chess::Bitboard::operator|=,0.007000,0.007000,0.0,0.0,75.0,75.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,125790000,0.380952,6846170262.857142
chess::Bitboard::operator~,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,47920000,0.562500,3850970772.857143
chess::Bitboard::popLSB,0.007000,0.007000,0.0,0.0,0.0,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,,,83860000,0.357143,4278856414.285714
chess::Bitboard::popLSB,0.007000,0.007000,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,0.875000,2995199490.000000
chess::Move::{ctor},0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,56905000,0.684211,5562513338.571428
chess::operator&,0.007000,0.007000,0.0,0.0,50.0,50.0,0.0,27.8,0.0,0.0,0.0,0.0,,,,0.0,12.5,0.0,100.0,,,107820000,0.166667,2567313848.571428
chess::operator+,0.007000,0.007000,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29950000,0.500000,2139428207.142857
chess::operator+,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,0.266667,1711542565.714286
chess::operator-,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,89850000,0.333333,4278856414.285714
chess::operator|,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,41930000,0.571429,3423085131.428571
chess::operator~,0.007000,0.007000,0.0,0.0,16.7,16.7,33.4,0.0,55.6,11.1,0.0,0.0,5.0,85.1,0.0,0.0,0.0,0.0,0.0,,,29950000,1.900000,8129827187.142858
chess::typeOf,0.007000,0.007000,0.0,0.0,25.0,25.0,0.0,0.0,33.4,0.0,12.2,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,,,137770000,0.326087,6418284621.428572
engine::PawnTT::Entry::{ctor},0.007000,0.007000,0.0,0.0,100.0,100.0,60.7,0.0,91.1,0.0,40.1,0.0,14.3,50.1,7.2,0.0,0.0,0.0,0.0,,,5990000,6.500000,5562513338.571428
func@0x1402ffdb0,0.007000,0.007000,0.0,0.0,0.0,0.0,83.5,0.0,41.7,41.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,32945000,0.909091,4278856414.285714
func@0x1406b2290,0.007000,0.007000,0.0,0.0,0.0,0.0,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,2.600000,5562513338.571428
"std::array<chess::Bitboard,64>::operator[]",0.007000,0.007000,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71880000,0.541667,5562513338.571428
"std::array<chess::Bitboard,64>::operator[]",0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,59900000,0.750000,6418284621.428572
"std::basic_filebuf<char,struct std::char_traits<char> >::xsgetn",0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,41930000,0.214286,1283656924.285714
std::countr_zero,0.007000,0.007000,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35940000,0.500000,2567313848.571428
[Loop@0x140308eae in func@0x140308e60],0.006000,0.006000,0.0,0.0,50.0,50.0,66.8,0.0,33.4,0.0,,0.0,,,,0.0,0.0,0.0,0.0,SSE(128),,14975000,1.000000,2495999575.000000
[Loop@0x14030ef32 in func@0x14030ee90],0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35940000,0.250000,1497599745.000000
[Loop@0x14030eff0 in func@0x14030ee90],0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,74875000,0.440000,5491199065.000000
[Loop@0x18001d5a2 in func@0x18001d480],0.006000,0.006000,0.0,0.0,0.0,0.0,20.9,0.0,41.7,20.9,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,62895000,0.476190,4991999150.000000
[Outside any known module],0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,1996799660.000000
chess::Bitboard::operator bool,0.006000,0.006000,0.0,0.0,33.3,33.3,0.0,0.0,62.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,86855000,0.275862,3993599320.000000
chess::Bitboard::operator^=,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167720000,0.428571,11980797960.000000
chess::Move::encode,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,140765000,0.234043,5491199065.000000
chess::Move::setValue,0.006000,0.006000,0.0,0.0,100.0,100.0,41.7,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68885000,0.434783,4991999150.000000
chess::Position::getEnPassantSquare,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,1.400000,3494399405.000000
chess::Position::getKingSquare,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,47920000,0.500000,3993599320.000000
chess::Position::getPieceBb,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71880000,0.208333,2495999575.000000
chess::Value::isValid,0.006000,0.006000,0.0,0.0,60.0,60.0,0.0,0.0,95.4,0.0,40.9,16.7,0.0,6.5,0.0,0.0,0.0,0.0,0.0,,,53910000,0.722222,6489598895.000000
chess::Value::operator int,0.006000,0.006000,0.0,0.0,66.7,66.7,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17970000,1.333333,3993599320.000000
chess::colorOf,0.006000,0.006000,0.0,0.0,100.0,100.0,0.0,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,2.400000,5990398980.000000
chess::operator&,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,206655000,0.130435,4492799235.000000
chess::operator&,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29950000,0.400000,1996799660.000000
chess::operator-=,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29950000,0.800000,3993599320.000000
chess::operator|,0.006000,0.006000,0.0,0.0,33.3,33.3,55.6,0.0,55.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,98835000,0.212121,3494399405.000000
chess::operator|,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167720000,0.142857,3993599320.000000
chess::typeOf,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,107820000,0.333333,5990398980.000000
chess::valueOf,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,38935000,0.692308,4492799235.000000
engine::Search::thread,0.006000,0.006000,0.0,0.0,100.0,100.0,0.0,50.1,100.0,16.7,64.6,44.5,5.3,29.9,0.0,0.0,0.0,0.0,0.0,,,2995000,19.000000,9484798385.000000
engine::Search::thread,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,101830000,0.264706,4492799235.000000
func@0x14024d900,0.006000,0.006000,0.0,0.0,100.0,100.0,0.0,15.2,15.2,30.4,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,8985000,3.666667,5491199065.000000
func@0x140361cc0,0.006000,0.006000,0.0,0.0,66.7,66.7,0.0,0.0,83.5,41.7,,0.0,,,,0.0,0.0,0.0,0.0,SSE(128),,8985000,1.333333,1996799660.000000
func@0x140396000,0.006000,0.006000,0.0,0.0,100.0,100.0,37.1,0.0,55.6,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,4492799235.000000
func@0x1404ea188,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,29950000,1.000000,4991999150.000000
"std::array<chess::Value,25>::operator[]",0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,0.250000,998399830.000000
std::atomic<unsigned __int64>::{ctor},0.006000,0.006000,0.0,0.0,100.0,100.0,0.0,0.0,33.4,0.0,53.4,6.7,1.3,17.4,1.3,0.0,0.0,0.0,0.0,,,5990000,10.000000,9983998300.000000
std::min,0.006000,0.006000,0.0,0.0,20.0,20.0,23.8,0.0,23.8,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,14975000,1.800000,4492799235.000000
std::ranges::_Swap::_Cpo::operator(),0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32945000,0.818182,4492799235.000000
KeReleaseSpinLock,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,5.000000,5990398980.000000
RtlNumberOfSetBitsEx,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,0.285714,1198079796.000000
[Loop@0x1402480df in func@0x140247e70],0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,0.666667,1198079796.000000
[Loop@0x1402de271 in func@0x1402de1c6],0.005000,0.005000,0.0,0.0,100.0,100.0,18.5,9.3,27.8,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,9.000000,10782718164.000000
chess::Bitboard::operator&=,0.005000,0.005000,0.0,0.0,50.0,50.0,0.0,0.0,18.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,128785000,0.255814,6589438878.000001
chess::Bitboard::operator^=,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,3.3,0.0,3.3,0.0,0.0,0.0,0.0,,,110815000,0.324324,7188478776.000000
chess::Bitboard::popLSB,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,0.333333,2995199490.000000
chess::Bitboard::{ctor},0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,1.500000,1797119694.000000
chess::Direction::pawnPush,0.005000,0.005000,0.0,0.0,100.0,100.0,0.0,16.7,16.7,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,,,59900000,0.700000,8386558571.999999
chess::Direction::pawnPush,0.005000,0.005000,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,1198079796.000000
chess::Move::to,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62895000,0.380952,4792319184.000000
chess::Position::getOccupiedBb,0.005000,0.005000,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26955000,0.444444,2396159592.000000
chess::Position::getOccupiedBb,0.005000,0.005000,0.0,0.0,66.7,66.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,,38935000,0.923077,7188478776.000000
chess::Position::getPiece,0.005000,0.005000,0.0,0.0,0.0,0.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,89850000,0.300000,5391359082.000000
chess::Position::getPieceBb,0.005000,0.005000,0.0,0.0,0.0,0.0,23.8,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17970000,1.833333,6589438878.000001
chess::Square::file,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,47920000,0.250000,2396159592.000000
chess::Square::rank,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,140765000,0.212766,5990398980.000000
chess::operator&,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,158735000,0.226415,7188478776.000000
chess::operator&,0.005000,0.005000,0.0,0.0,100.0,100.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,107820000,0.444444,9584638368.000000
chess::operator&,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,41930000,0.714286,5990398980.000000
chess::operator&,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53910000,0.500000,5391359082.000000
chess::operator+,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50915000,0.411765,4193279286.000000
chess::operator+=,0.005000,0.005000,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,56905000,0.263158,2995199490.000000
chess::operator|,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,113810000,0.289474,6589438878.000001
chess::operator~,0.005000,0.005000,0.0,0.0,0.0,0.0,55.6,55.6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,38935000,0.230769,1797119694.000000
engine::Search::thread,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,0.266667,2396159592.000000
engine::TT::getClusterIndex,0.005000,0.005000,0.0,0.0,0.0,0.0,13.9,13.9,0.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35940000,1.166667,8386558571.999999
func@0x1402085a0,0.005000,0.005000,0.0,0.0,0.0,0.0,91.1,30.4,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26955000,1.333333,7188478776.000000
func@0x1402b9dc0,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,,,41930000,0.357143,2995199490.000000
func@0x1402fdf10,0.005000,0.005000,0.0,0.0,100.0,100.0,0.0,0.0,100.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,7188478776.000000
func@0x1403b1610,0.005000,0.005000,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,0,0.0,0.0
func@0x140449700,0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,1198079796.000000
func@0x1406acd40,0.005000,0.005000,0.0,0.0,50.0,50.0,0.0,0.0,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,4.666667,8386558571.999999
"std::array<chess::Bitboard,64>::operator[]",0.005000,0.005000,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,107820000,0.222222,4792319184.000000
"std::array<int,64>::operator[]",0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62895000,0.428571,5391359082.000000
"std::array<std::array<int,64>,64>::operator[]",0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,11.1,11.1,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,65890000,0.681818,8985598470.000000
std::countr_zero,0.005000,0.005000,0.0,0.0,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,,,29950000,1.000000,5990398980.000000
std::popcount,0.005000,0.005000,0.0,0.0,0.0,0.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,134775000,0.155556,4193279286.000000
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.005000,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,170715000,0.105263,3594239388.000000
KfRaiseIrql,0.004000,0.004000,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,0.400000,1497599745.000000
RtlCopyMemory,0.004000,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,33.4,33.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,38935000,0.615385,5990398980.000000
[Loop@0x140001240 in func@0x1400010e0],0.004000,0.004000,0.0,0.0,50.0,50.0,47.7,0.0,23.8,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,,0,,5990398980.000000
[Loop@0x14002701b in func@0x140026fb0],0.004000,0.004000,0.0,0.0,100.0,100.0,0.0,47.7,0.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,2.333333,5241599107.500000
[Loop@0x1400f7b01 in func@0x1400f7ad0],0.004000,0.004000,0.0,0.0,,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,0.666667,1497599745.000000
[Loop@0x140250f70 in func@0x140250da0],0.004000,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,11980000,2.000000,5990398980.000000
[Loop@0x1402dca80 in func@0x1402dc8e0],0.004000,0.004000,0.0,0.0,100.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0
[Loop@0x140399770 in func@0x1403996f0],0.004000,0.004000,0.0,0.0,37.5,37.5,0.0,0.0,18.5,64.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,9.000000,13478397705.000000
[Loop@0x1406bfd40 in RtlCopyMemory],0.004000,0.004000,0.0,0.0,0.0,0.0,0.0,41.7,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,SSE(128),,5990000,2.000000,2995199490.000000
__builtin_array_init_helper<class chess::Value>,0.004000,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,131780000,0.250000,8236798597.500000
boost::archive::detail::basic_iarchive::load_object,0.004000,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32945000,0.363636,2995199490.000000
