Function,CPU Time,Performance-core (P-core):Memory Bound(%),Performance-core (P-core):Memory Bound:L1 Bound(%),Performance-core (P-core):Memory Bound:L2 Bound(%),Performance-core (P-core):Memory Bound:L3 Bound(%),Performance-core (P-core):Memory Bound:DRAM Bound(%),Performance-core (P-core):Memory Bound:Store Bound(%),Efficient-core (E-core):Memory Bound(%),Efficient-core (E-core):Memory Bound:L1 Bound(%),Efficient-core (E-core):Memory Bound:L2 Bound(%),Efficient-core (E-core):Memory Bound:L3 Bound(%),Efficient-core (E-core):Memory Bound:DRAM Bound(%),Loads,Stores,LLC Miss Count,Module,Function (Full),Source File,Start Address
Position::checkInsufficientMaterial,0.015999,50.0,50.1,0.0,50.1,0.0,0.0,33.0,0.0,0.0,0.0,0.0,68602058,28200846,0,frankycpp_v1.4.exe,Position::checkInsufficientMaterial(void),Position.cpp,0x140239a80
Square::{ctor},0.015999,60.0,0.0,0.0,0.0,0.0,63.9,0.0,0.0,0.0,0.0,0.0,44601338,17900537,0,frankycpp_v1.4.exe,Square::{ctor},square.h,0x140238aa5
StaticMoveList<128>::push_back,0.015999,72.7,100.0,34.2,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,frankycpp_v1.4.exe,StaticMoveList<128>::push_back,staticmovelist.h,0x14020a545
Value::operator int,0.015999,0.0,43.2,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,123503705,84502535,0,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023a79e
func@0x140208780,0.015999,0.0,36.7,55.1,0.0,18.4,0.0,40.1,0.0,1.5,2.9,1.5,20600618,10300309,0,ntoskrnl.exe,func@0x140208780,[Unknown],0x140208780
func@0x140246da0,0.015999,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29700891,15800474,0,ntoskrnl.exe,func@0x140246da0,[Unknown],0x140246da0
func@0x140362160,0.015999,33.3,26.2,0.0,52.5,26.2,0.0,0.0,0.0,0.0,0.0,0.9,7800234,7800234,0,ntoskrnl.exe,func@0x140362160,[Unknown],0x140362160
operator+=,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,56201686,32400972,0,frankycpp_v1.4.exe,operator+=,value.h,0x140245771
"std::array<int,64>::operator[]",0.015999,66.7,0.0,0.0,0.0,0.0,45.9,,0.0,0.0,0.0,0.0,16200486,18100543,0,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x140238e43
typeOf,0.015999,0.0,100.0,0.0,0.0,0.0,100.0,51.0,7.4,0.0,0.0,0.0,42501275,29100873,0,frankycpp_v1.4.exe,typeOf,piece.h,0x14023a6fa
Position::getNextPlayer,0.014999,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60301809,50701521,0,frankycpp_v1.4.exe,Position::getNextPlayer,Position.h,0x14023fdfe
RtlCopyMemory,0.014999,25.0,52.5,52.5,0.0,52.5,0.0,53.4,0.0,0.0,0.0,0.0,1200036,3000090,0,ntoskrnl.exe,RtlCopyMemory,[Unknown],0x1406bfc40
StaticMoveList<256>::push_back,0.014999,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23600708,20200606,0,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x14024093c
StaticMoveList<256>::push_back,0.014999,33.3,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,46901407,15200456,0,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x140240f7f
func@0x1406acd40,0.014999,50.0,49.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,5500165,4400132,0,ntoskrnl.exe,func@0x1406acd40,[Unknown],0x1406acd40
operator&,0.014999,0.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86302589,41601248,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140277662
operator*,0.014999,0.0,100.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,133904017,55501665,0,frankycpp_v1.4.exe,operator*,value.h,0x140244fa3
operator-,0.014999,0.0,15.3,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13100393,14000420,0,frankycpp_v1.4.exe,operator-,value.h,0x140240964
operator|,0.014999,100.0,40.8,0.0,0.0,0.0,61.2,0.0,0.0,,,,25300759,19800594,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x1402394dd
"std::array<PlyInfo,128>::operator[]",0.014999,0.0,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42101263,12100363,0,frankycpp_v1.4.exe,"std::array<PlyInfo,128>::operator[]",array,0x14020920a
"std::unique_ptr<PawnTT::Entry [0],std::default_delete<PawnTT::Entry [0]> >::operator[]",0.014999,100.0,39.7,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,frankycpp_v1.4.exe,"std::unique_ptr<PawnTT::Entry [0],std::default_delete<PawnTT::Entry [0]> >::operator[]",memory,0x14020a536
Bitboard::operator|=,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55301659,27300819,0,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x140277543
Move::setValue,0.013999,0.0,12.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43601308,11800354,0,frankycpp_v1.4.exe,Move::setValue,move.h,0x14023ff44
Move::setValue,0.013999,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51501545,12100363,0,frankycpp_v1.4.exe,Move::setValue,move.h,0x14023fe90
Position::getPieceBb,0.013999,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104603138,45001350,0,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x14027767a
Rank::promotionFor,0.013999,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16600498,48901467,0,frankycpp_v1.4.exe,Rank::promotionFor,rank.h,0x14024077f
Value::{ctor},0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28300849,31300939,0,frankycpp_v1.4.exe,Value::{ctor},value.h,0x1402774c5
func@0x140def930,0.013999,80.0,43.2,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x140def930,[Unknown],0x140def930
func@0x140e1c190,0.013999,100.0,0.0,100.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,2200066,0,0,nvlddmkm.sys,func@0x140e1c190,[Unknown],0x140e1c190
func@0x18001d480,0.013999,0.0,0.0,33.4,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,33000990,34101023,0,ntdll.dll,func@0x18001d480,[Unknown],0x18001d480
operator-=,0.013999,100.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0,0.0,0.0,26600798,2200066,0,frankycpp_v1.4.exe,operator-=,depth.h,0x14020979e
operator|,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22600678,18800564,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x140240605
operator|,0.013999,85.7,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,38201146,61001830,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x1402394f0
std::max,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55701671,29300879,0,frankycpp_v1.4.exe,std::max,utility,0x1402775d5
typeOf,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113703411,36701101,0,frankycpp_v1.4.exe,typeOf,piece.h,0x140209602
Attacks::detail::Magic::index,0.012999,0.0,0.0,0.0,0.0,0.0,100.0,6.1,6.1,0.4,0.0,0.0,29800894,30300909,0,frankycpp_v1.4.exe,Attacks::detail::Magic::index,attacks.h,0x140166d94
Bitboard::popLSB,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9100273,12600378,0,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x140240d5a
Move::to,0.012999,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,,,,17700531,19500585,0,frankycpp_v1.4.exe,Move::to,move.h,0x140209bdf
Position::getPiece,0.012999,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25600768,15400462,0,frankycpp_v1.4.exe,Position::getPiece,Position.h,0x14023a80a
func@0x1400e0af0,0.012999,100.0,100.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,1100033,0,nvlddmkm.sys,func@0x1400e0af0,[Unknown],0x1400e0af0
operator+,0.012999,0.0,52.5,0.0,0.0,0.0,26.2,,0.0,0.0,0.0,0.0,39801194,24000720,0,frankycpp_v1.4.exe,operator+,depth.h,0x14020954c
operator+,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,50001500,16600498,0,frankycpp_v1.4.exe,operator+,direction.h,0x140245412
operator-,0.012999,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26700801,32100963,0,frankycpp_v1.4.exe,operator-,value.h,0x1402408b1
std::countr_zero,0.012999,100.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.0,0.0,0.0,8900267,10800324,0,frankycpp_v1.4.exe,std::countr_zero,bit,0x140240ef0
Bitboard::{ctor},0.011999,42.9,0.0,0.0,16.0,0.0,47.9,0.0,0.0,0.0,0.0,0.0,36601098,46001380,0,frankycpp_v1.4.exe,Bitboard::{ctor},bitboard.h,0x140239542
Move::operator==,0.011999,0.0,61.2,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,77702331,53301599,0,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x1402093f3
PVTable::clear,0.011999,66.7,58.0,0.0,19.3,0.0,0.0,23.2,0.0,0.0,0.0,0.0,11800354,5400162,0,frankycpp_v1.4.exe,PVTable::clear,PVTable.h,0x140208648
Position::getNextPlayer,0.011999,0.0,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35101053,18000540,0,frankycpp_v1.4.exe,Position::getNextPlayer,Position.h,0x140240d2e
func@0x1400f7ad0,0.011999,33.3,0.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12100363,6600198,0,nvlddmkm.sys,func@0x1400f7ad0,[Unknown],0x1400f7ad0
func@0x140361cc0,0.011999,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,0,1100033,0,ntoskrnl.exe,func@0x140361cc0,[Unknown],0x140361cc0
func@0x1404ea188,0.011999,100.0,100.0,0.0,73.5,0.0,0.0,,0.0,,,,8100243,6600198,0,ntoskrnl.exe,func@0x1404ea188,[Unknown],0x1404ea188
operator>=,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46501395,13900417,0,frankycpp_v1.4.exe,operator>=,value.h,0x14020a87d
operator|,0.011999,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,29100873,18500555,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x14024592e
"std::array<Bitboard,8>::operator[]",0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29700891,17700531,0,frankycpp_v1.4.exe,"std::array<Bitboard,8>::operator[]",array,0x14024063a
"std::array<int,64>::operator[]",0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39501185,26500795,0,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x140245737
"std::array<std::array<int,64>,64>::operator[]",0.011999,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37401122,3700111,0,frankycpp_v1.4.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x14023fec5
std::popcount,0.011999,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3300099,2200066,0,frankycpp_v1.4.exe,std::popcount,bit,0x140245468
typeOf,0.011999,25.0,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21700651,37501125,0,frankycpp_v1.4.exe,typeOf,piece.h,0x14024038e
Bitboard::operator bool,0.010999,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,31700951,11200336,0,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140240fd4
Evaluator::valueFromScore,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,71.2,0.0,0.0,0.0,0.0,26500795,12100363,0,frankycpp_v1.4.exe,Evaluator::valueFromScore,Evaluator.cpp,0x140244fa3
func@0x1402ffdb0,0.010999,83.3,10.2,0.0,20.4,10.2,0.0,0.0,0.0,0.0,0.0,0.0,14300429,11000330,0,ntoskrnl.exe,func@0x1402ffdb0,[Unknown],0x1402ffdb0
operator&,0.010999,0.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46501395,27900837,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140277682
operator-,0.010999,100.0,0.0,33.4,66.8,0.0,0.0,0.0,0.0,2.4,14.4,0.0,7000210,800024,0,frankycpp_v1.4.exe,operator-,value.h,0x140209b0e
Bitboard::operator bool,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9200276,10300309,0,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140240992
Bitboard::popLSB,0.009999,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35001050,13700411,0,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x1402457c0
Bitboard::popLSB,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15200456,14800444,0,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x140240c64
Move::encode,0.009999,0.0,0.0,0.0,0.0,0.0,21.6,,0.0,,,,25000750,12900387,0,frankycpp_v1.4.exe,Move::encode,move.h,0x1402408a8
StaticMoveList<256>::empty,0.009999,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,32700981,36601098,0,frankycpp_v1.4.exe,StaticMoveList<256>::empty,staticmovelist.h,0x14023fca0
StaticMoveList<256>::push_back,0.009999,0.0,0.0,0.0,28.3,0.0,28.3,0.0,0.0,0.0,0.0,0.0,22100663,21000630,0,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x14024088d
TT::resize,0.009999,,100.0,0.0,23.0,23.0,45.9,0.0,0.0,0.0,0.0,0.0,8800264,20900627,0,frankycpp_v1.4.exe,TT::resize(unsigned __int64),TT.cpp,0x140246420
boost::archive::detail::basic_iarchive_impl::register_type,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39601188,17600528,0,frankycpp_v1.4.exe,boost::archive::detail::basic_iarchive_impl::register_type(class boost::archive::detail::basic_iserializer const &),basic_iarchive.cpp,0x1402833e0
func@0x180011200,0.009999,0.0,24.5,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11400342,9200276,0,vcruntime140.dll,func@0x180011200,[Unknown],0x180011200
operator&,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13900417,9700291,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140245875
operator&,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58301749,25100753,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140277656
operator*,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,0.2,0.0,0.0,33200996,18900567,0,frankycpp_v1.4.exe,operator*,value.h,0x140244fa8
operator-,0.009999,0.0,100.0,40.8,0.0,0.0,0.0,,,,,,2600078,0,0,frankycpp_v1.4.exe,operator-,value.h,0x140209985
"std::array<Bitboard,64>::operator[]",0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17900537,14500435,0,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x14023971e
"std::array<Bitboard,64>::operator[]",0.009999,100.0,0.0,0.0,0.0,0.0,100.0,1.3,0.0,0.0,0.0,0.0,14000420,9000270,0,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x14023a80e
"std::array<Bitboard,8>::operator[]",0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,5500165,0,frankycpp_v1.4.exe,"std::array<Bitboard,8>::operator[]",array,0x14024079e
"std::array<int,64>::operator[]",0.009999,100.0,0.0,0.0,0.0,0.0,77.3,0.0,0.0,0.0,0.0,0.0,73302199,10300309,0,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x140209743
"std::ranges::_Buffered_inplace_merge_common<Move *,moveValueGreaterComparator,std::identity>",0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000270,3700111,0,frankycpp_v1.4.exe,"std::ranges::_Buffered_inplace_merge_common<Move *,moveValueGreaterComparator,std::identity>(class Move *, class Move *, class Move *, __int64, __int64, class Move *, const __int64, struct moveValueGreaterComparator, struct std::identity)",algorithm,0x14021ae90
Bitboard::operator bool,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41901257,30300909,0,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140245a6b
Bitboard::operator&=,0.008999,40.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,,,,16200486,24400732,0,frankycpp_v1.4.exe,Bitboard::operator&=,bitboard.h,0x14024033a
func@0x140300e50,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2600078,2200066,0,ntoskrnl.exe,func@0x140300e50,[Unknown],0x140300e50
func@0x14031c5b0,0.008999,100.0,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.8,1.6,0.0,0,0,0,ntoskrnl.exe,func@0x14031c5b0,[Unknown],0x14031c5b0
func@0x14035f860,0.008999,0.0,0.0,24.5,0.0,0.0,0.0,,10.3,0.1,0.1,0.0,11700351,4600138,0,ntoskrnl.exe,func@0x14035f860,[Unknown],0x14035f860
func@0x140362c02,0.008999,16.7,28.3,0.0,0.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,19100573,0,0,ntoskrnl.exe,func@0x140362c02,[Unknown],0x140362c02
func@0x1403996f0,0.008999,60.0,0.0,0.0,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,6600198,2200066,0,nvlddmkm.sys,func@0x1403996f0,[Unknown],0x1403996f0
operator&,0.008999,0.0,97.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,45601368,38901167,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x14027766e
operator+=,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19100573,4400132,0,frankycpp_v1.4.exe,operator+=,value.h,0x140245f89
operator+=,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47301419,15100453,0,frankycpp_v1.4.exe,operator+=,value.h,0x14024512c
operator-,0.008999,0.0,100.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15900477,22500675,0,frankycpp_v1.4.exe,operator-,value.h,0x140240bd1
operator^=,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63801914,20300609,0,frankycpp_v1.4.exe,operator^=,bitboards.h,0x1402774f2
operator|,0.008999,50.0,61.2,0.0,0.0,0.0,0.0,,0.0,,,,35601068,12500375,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x1402394be
operator~,0.008999,50.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400102,3700111,0,frankycpp_v1.4.exe,operator~,color.h,0x1402395bf
operator~,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,15500465,6000180,0,frankycpp_v1.4.exe,operator~,color.h,0x14020a82a
"std::array<Bitboard,64>::operator[]",0.008999,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,54401632,39701191,0,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x14023a720
"std::array<Bitboard,8>::operator[]",0.008999,50.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,18700561,13700411,0,frankycpp_v1.4.exe,"std::array<Bitboard,8>::operator[]",array,0x140240103
std::countr_zero,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15600468,14900447,0,frankycpp_v1.4.exe,std::countr_zero,bit,0x140240b85
std::min,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34201026,14000420,0,frankycpp_v1.4.exe,std::min,utility,0x14020975b
std::popcount,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41301239,18100543,0,frankycpp_v1.4.exe,std::popcount,bit,0x140245a09
Bitboard::operator|=,0.007999,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,,,,51101533,31600948,0,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x1402453ee
Direction::operator int,0.007999,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,6700201,7400222,0,frankycpp_v1.4.exe,Direction::operator int,direction.h,0x14024011d
Direction::{ctor},0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47801434,25500765,0,frankycpp_v1.4.exe,Direction::{ctor},direction.h,0x14024064d
KeLowerIrql,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400132,0,0,ntoskrnl.exe,KeLowerIrql,[Unknown],0x1403fc360
Move::encode,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,47701431,14400432,0,frankycpp_v1.4.exe,Move::encode,move.h,0x140240f21
Move::stripped,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,32800984,7400222,0,frankycpp_v1.4.exe,Move::stripped,move.h,0x14023e0bc
PawnTT::prefetch,0.007999,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,0,0,frankycpp_v1.4.exe,PawnTT::prefetch,PawnTT.h,0x14020a52e
Position::getOccupiedBb,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24300729,4900147,0,frankycpp_v1.4.exe,Position::getOccupiedBb,Position.h,0x1402396ad
Position::getOccupiedBb,0.007999,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,10900327,8900267,0,frankycpp_v1.4.exe,Position::getOccupiedBb,Position.h,0x140245945
Position::getPieceBb,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52101563,6900207,0,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x140245857
func@0x1402085a0,0.007999,100.0,81.6,81.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7000210,11000330,0,ntoskrnl.exe,func@0x1402085a0,[Unknown],0x1402085a0
func@0x140248eb0,0.007999,,0.0,100.0,0.0,100.0,0.0,35.6,89.0,0.0,0.0,0.0,15800474,1100033,0,ntoskrnl.exe,func@0x140248eb0,[Unknown],0x140248eb0
func@0x140308e60,0.007999,0.0,0.0,52.5,0.0,52.5,0.0,100.0,0.0,0.0,0.0,0.0,11800354,3300099,0,ntoskrnl.exe,func@0x140308e60,[Unknown],0x140308e60
memcpy,0.007999,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300099,9700291,0,vcruntime140.dll,memcpy,[Unknown],0x180013010
memmove,0.007999,0.0,0.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,2200066,3700111,0,vcruntime140.dll,memmove,[Unknown],0x180012030
moveValueGreaterComparator::operator(),0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3700111,1100033,0,frankycpp_v1.4.exe,moveValueGreaterComparator::operator(),move.h,0x14021cd50
operator+=,0.007999,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43601308,18900567,0,frankycpp_v1.4.exe,operator+=,value.h,0x1402458c4
operator+=,0.007999,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63601908,29700891,0,frankycpp_v1.4.exe,operator+=,value.h,0x140245a57
operator-,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12200366,17700531,0,frankycpp_v1.4.exe,operator-,direction.h,0x140240383
operator|,0.007999,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26500795,15100453,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x1402773c7
"std::array<std::array<int,64>,64>::operator[]",0.007999,100.0,0.0,0.0,0.0,0.0,55.1,0.0,0.0,0.0,0.0,0.0,12800384,12300369,0,frankycpp_v1.4.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x140238e3f
std::countr_zero,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38201146,45901377,0,frankycpp_v1.4.exe,std::countr_zero,bit,0x1402459c8
std::countr_zero,0.007999,100.0,0.0,0.0,0.0,0.0,81.6,0.0,0.0,0.0,0.0,0.0,9900297,22900687,0,frankycpp_v1.4.exe,std::countr_zero,bit,0x140240378
std::popcount,0.007999,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,3300099,3700111,0,frankycpp_v1.4.exe,std::popcount,bit,0x14024547d
Bitboard::operator^=,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13300399,5700171,0,frankycpp_v1.4.exe,Bitboard::operator^=,bitboard.h,0x1402396c2
Move::setValue,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19900597,1500045,0,frankycpp_v1.4.exe,Move::setValue,move.h,0x14023fe71
Position::getPiece,0.007000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,16200486,11600348,0,frankycpp_v1.4.exe,Position::getPiece,Position.h,0x1402773da
Search::rootSearch,0.007000,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,,,,4800144,4400132,0,frankycpp_v1.4.exe,"Search::rootSearch(class Position &,enum Depth,class Value,class Value)",Search.cpp,0x140208250
Square::file,0.007000,0.0,100.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,7700231,10300309,0,frankycpp_v1.4.exe,Square::file,square.h,0x140238e73
StaticMoveList<256>::end,0.007000,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,31500945,11800354,0,frankycpp_v1.4.exe,StaticMoveList<256>::end,staticmovelist.h,0x14023fcb7
func@0x1402077c0,0.007000,60.0,0.0,16.0,31.9,31.9,0.0,35.6,0.0,0.0,0.0,0.0,4400132,3300099,0,ntoskrnl.exe,func@0x1402077c0,[Unknown],0x1402077c0
func@0x140246b60,0.007000,0.0,0.0,23.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700291,3700111,0,ntoskrnl.exe,func@0x140246b60,[Unknown],0x140246b60
