Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
chess::Bitboard::operator bool,0.005000,0.005000,0.0,0.0,137770000,34.7,34.7,0.369565,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x140263cb9
chess::Bitboard::operator bool,0.005000,0.005000,0.0,0.0,86855000,27.7,27.7,0.551724,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026b45c
chess::Bitboard::operator bool,0.005000,0.005000,0.0,0.0,86855000,44.1,44.1,0.379310,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x1402636e1
chess::Bitboard::operator~,0.005000,0.005000,0.0,0.0,29950000,28.3,28.3,1.400000,frankycpp_v1.8.exe,chess::Bitboard::operator~,bitboard.h,0x1402633b2
chess::Bitboard::popLSB,0.005000,0.005000,0.0,0.0,86855000,47.2,47.2,0.448276,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x14026a1d4
chess::Move::type,0.005000,0.005000,0.0,0.0,47920000,22.2,22.2,0.375000,frankycpp_v1.8.exe,chess::Move::type,move.h,0x140220250
chess::MoveGenerator::getEvasionTargets,0.005000,0.005000,0.0,0.0,146755000,,,0.306122,frankycpp_v1.8.exe,chess::MoveGenerator::getEvasionTargets(class chess::Position const &),MoveGenerator.cpp,0x140263010
chess::Position::getOccupiedBb,0.005000,0.005000,0.0,0.0,14975000,75.0,75.0,1.200000,frankycpp_v1.8.exe,chess::Position::getOccupiedBb,Position.h,0x14026b3e5
chess::Square::pawnPush,0.005000,0.005000,0.0,0.0,47920000,36.6,36.6,0.437500,frankycpp_v1.8.exe,chess::Square::pawnPush,square.h,0x14025bd75
chess::Value::isCheckMate,0.005000,0.005000,0.0,0.0,20965000,14.3,14.3,1.285714,frankycpp_v1.8.exe,chess::Value::isCheckMate,value.h,0x140221794
chess::operator&,0.005000,0.005000,0.0,0.0,164725000,61.7,61.7,0.272727,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029eb33
chess::operator&,0.005000,0.005000,0.0,0.0,38935000,36.4,36.4,1.000000,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b26f
chess::operator&,0.005000,0.005000,0.0,0.0,29950000,31.7,31.7,1.300000,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b49d
chess::operator+,0.005000,0.005000,0.0,0.0,44925000,33.3,33.3,0.466667,frankycpp_v1.8.exe,chess::operator+,depth.h,0x140220207
chess::operator+=,0.005000,0.005000,0.0,0.0,101830000,33.3,33.3,0.794118,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026b1a5
chess::operator-,0.005000,0.005000,0.0,0.0,26955000,21.1,21.1,1.222222,frankycpp_v1.8.exe,chess::operator-,value.h,0x14029e795
chess::operator-,0.005000,0.005000,0.0,0.0,74875000,73.3,73.3,0.400000,frankycpp_v1.8.exe,chess::operator-,value.h,0x14029e8cd
chess::operator~,0.005000,0.005000,0.0,0.0,83860000,,,0.178571,frankycpp_v1.8.exe,chess::operator~,color.h,0x14026a86a
engine::Evaluator::valueFromScore,0.005000,0.005000,0.0,0.0,80865000,70.0,70.0,0.259259,frankycpp_v1.8.exe,engine::Evaluator::valueFromScore,Evaluator.cpp,0x14026998c
engine::Search::evaluate,0.005000,0.005000,0.0,0.0,155740000,75.0,75.0,0.192308,frankycpp_v1.8.exe,engine::Search::evaluate,Search.cpp,0x140220fc7
engine::Search::valueFromTt,0.005000,0.005000,0.0,0.0,23960000,20.7,20.7,1.000000,frankycpp_v1.8.exe,"engine::Search::valueFromTt(class chess::Value,enum chess::Depth)",Search.cpp,0x140221790
func@0x140319000,0.005000,0.005000,0.0,0.0,11980000,2.6,2.6,2.500000,ntoskrnl.exe,func@0x140319000,[Unknown],0x140319000
func@0x1406b239f,0.005000,0.005000,0.0,0.0,0,4.6,4.6,,ntoskrnl.exe,func@0x1406b239f,[Unknown],0x1406b239f
"std::_Atomic_storage<unsigned __int64,8>::store",0.005000,0.005000,0.0,0.0,47920000,13.2,13.2,0.500000,frankycpp_v1.8.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14026d4f6
"std::array<chess::HistoryState,1024>::operator[]",0.005000,0.005000,0.0,0.0,92845000,,,0.290323,frankycpp_v1.8.exe,"std::array<chess::HistoryState,1024>::operator[]",array,0x14025be9a
"std::array<int,64>::operator[]",0.005000,0.005000,0.0,0.0,17970000,33.3,33.3,0.500000,frankycpp_v1.8.exe,"std::array<int,64>::operator[]",array,0x140220419
std::popcount,0.005000,0.005000,0.0,0.0,74875000,26.8,26.8,0.320000,frankycpp_v1.8.exe,std::popcount,bit,0x14026b155
std::popcount,0.005000,0.005000,0.0,0.0,107820000,48.4,48.4,0.277778,frankycpp_v1.8.exe,std::popcount,bit,0x14026a607
std::popcount,0.005000,0.005000,0.0,0.0,29950000,31.8,31.8,0.100000,frankycpp_v1.8.exe,std::popcount,bit,0x14026a41c
chess::Bitboard::operator|=,0.004000,0.004000,0.0,0.0,68885000,41.7,41.7,0.565217,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a007
chess::Bitboard::operator|=,0.004000,0.004000,0.0,0.0,101830000,62.0,62.0,0.205882,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a706
chess::Bitboard::popLSB,0.004000,0.004000,0.0,0.0,53910000,66.7,66.7,0.444444,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x14026a6a0
chess::Bitboard::{ctor},0.004000,0.004000,0.0,0.0,20965000,55.6,55.6,0.714286,frankycpp_v1.8.exe,chess::Bitboard::{ctor},bitboard.h,0x14025c462
chess::Direction::{ctor},0.004000,0.004000,0.0,0.0,29950000,52.9,52.9,0.200000,frankycpp_v1.8.exe,chess::Direction::{ctor},direction.h,0x1402636cd
chess::Move::operator==,0.004000,0.004000,0.0,0.0,95840000,39.5,39.5,0.343750,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x140262f08
chess::Move::type,0.004000,0.004000,0.0,0.0,56905000,67.9,67.9,0.263158,frankycpp_v1.8.exe,chess::Move::type,move.h,0x1402211e9
chess::Position::getKingSquare,0.004000,0.004000,0.0,0.0,173710000,100.0,100.0,0.120690,frankycpp_v1.8.exe,chess::Position::getKingSquare,Position.h,0x140269a05
chess::Position::getLastMove,0.004000,0.004000,0.0,0.0,113810000,,,0.263158,frankycpp_v1.8.exe,chess::Position::getLastMove,Position.h,0x140262f7b
chess::Position::getPiece,0.004000,0.004000,0.0,0.0,98835000,51.0,51.0,0.393939,frankycpp_v1.8.exe,chess::Position::getPiece,Position.h,0x14029e70d
chess::Position::getPiece,0.004000,0.004000,0.0,0.0,11980000,28.6,28.6,0.250000,frankycpp_v1.8.exe,chess::Position::getPiece,Position.h,0x14022120e
chess::Position::getPieceBb,0.004000,0.004000,0.0,0.0,23960000,43.5,43.5,0.875000,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x1402630d1
chess::Position::getPieceBb,0.004000,0.004000,0.0,0.0,41930000,56.7,56.7,0.214286,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026a7b8
chess::Square::rank,0.004000,0.004000,0.0,0.0,38935000,21.4,21.4,0.230769,frankycpp_v1.8.exe,chess::Square::rank,square.h,0x14026aac5
chess::StaticMoveList<128>::push_back,0.004000,0.004000,0.0,0.0,2995000,3.6,3.6,12.000000,frankycpp_v1.8.exe,chess::StaticMoveList<128>::push_back,staticmovelist.h,0x1402212f8
chess::StaticMoveList<128>::push_back,0.004000,0.004000,0.0,0.0,17970000,13.6,13.6,1.000000,frankycpp_v1.8.exe,chess::StaticMoveList<128>::push_back,staticmovelist.h,0x140220616
chess::StaticMoveList<256>::empty,0.004000,0.004000,0.0,0.0,68885000,35.3,35.3,0.565217,frankycpp_v1.8.exe,chess::StaticMoveList<256>::empty,staticmovelist.h,0x140260ed3
chess::StaticMoveList<256>::empty,0.004000,0.004000,0.0,0.0,53910000,59.1,59.1,0.166667,frankycpp_v1.8.exe,chess::StaticMoveList<256>::empty,staticmovelist.h,0x140262b2b
chess::StaticMoveList<256>::push_back,0.004000,0.004000,0.0,0.0,32945000,,,0.727273,frankycpp_v1.8.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140263fff
chess::Value::operator int,0.004000,0.004000,0.0,0.0,98835000,68.9,68.9,0.242424,frankycpp_v1.8.exe,chess::Value::operator int,value.h,0x14025d6be
chess::operator&,0.004000,0.004000,0.0,0.0,62895000,63.0,63.0,0.095238,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x140263265
chess::operator&,0.004000,0.004000,0.0,0.0,32945000,54.5,54.5,0.272727,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b102
chess::operator+,0.004000,0.004000,0.0,0.0,98835000,29.0,29.0,0.303030,frankycpp_v1.8.exe,chess::operator+,value.h,0x140221228
chess::operator+,0.004000,0.004000,0.0,0.0,77870000,,,0.230769,frankycpp_v1.8.exe,chess::operator+,castlingrights.h,0x14025bce4
chess::operator-,0.004000,0.004000,0.0,0.0,2995000,40.0,40.0,3.000000,frankycpp_v1.8.exe,chess::operator-,value.h,0x14021f385
chess::operator-,0.004000,0.004000,0.0,0.0,32945000,14.3,14.3,0.363636,frankycpp_v1.8.exe,chess::operator-,value.h,0x140221375
chess::operator|,0.004000,0.004000,0.0,0.0,23960000,15.8,15.8,0.500000,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026b224
chess::operator|,0.004000,0.004000,0.0,0.0,17970000,9.1,9.1,0.166667,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x140263685
chess::operator~,0.004000,0.004000,0.0,0.0,65890000,39.6,39.6,0.409091,frankycpp_v1.8.exe,chess::operator~,color.h,0x140263bb0
chess::operator~,0.004000,0.004000,0.0,0.0,23960000,31.6,31.6,0.500000,frankycpp_v1.8.exe,chess::operator~,color.h,0x14026a78c
chess::typeOf,0.004000,0.004000,0.0,0.0,8985000,40.0,40.0,1.333333,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x14029e776
chess::typeOf,0.004000,0.004000,0.0,0.0,20965000,25.0,25.0,0.428571,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x14026305b
engine::Search::thread,0.004000,0.004000,0.0,0.0,14975000,42.9,42.9,1.000000,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x14021f9ba
engine::Search::thread,0.004000,0.004000,0.0,0.0,20965000,52.9,52.9,0.428571,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x1402204b9
func@0x1400010e0,0.004000,0.004000,0.0,0.0,0,0.0,0.0,,intelppm.sys,func@0x1400010e0,[Unknown],0x1400010e0
func@0x140295af0,0.004000,0.004000,0.0,0.0,17970000,22.2,22.2,0.333333,ntoskrnl.exe,func@0x140295af0,[Unknown],0x140295af0
func@0x14029ddc3,0.004000,0.004000,0.0,0.0,0,18.8,18.8,,ntoskrnl.exe,func@0x14029ddc3,[Unknown],0x14029ddc3
func@0x14033c480,0.004000,0.004000,0.0,0.0,5990000,3.2,3.2,2.000000,ntoskrnl.exe,func@0x14033c480,[Unknown],0x14033c480
"std::array<chess::HistoryState,1024>::operator[]",0.004000,0.004000,0.0,0.0,17970000,52.6,52.6,1.166667,frankycpp_v1.8.exe,"std::array<chess::HistoryState,1024>::operator[]",array,0x14025b9f8
"std::array<engine::PlyInfo,128>::operator[]",0.004000,0.004000,0.0,0.0,14975000,21.2,21.2,0.600000,frankycpp_v1.8.exe,"std::array<engine::PlyInfo,128>::operator[]",array,0x14021ff0c
"std::array<std::array<chess::Bitboard,64>,2>::operator[]",0.004000,0.004000,0.0,0.0,26955000,63.6,63.6,0.444444,frankycpp_v1.8.exe,"std::array<std::array<chess::Bitboard,64>,2>::operator[]",array,0x14026a7e0
"std::array<std::array<int,64>,64>::operator[]",0.004000,0.004000,0.0,0.0,53910000,40.9,40.9,0.444444,frankycpp_v1.8.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x140262f45
"std::basic_streambuf<char,struct std::char_traits<char> >::sgetn",0.004000,0.004000,0.0,0.0,59900000,100.0,100.0,0.150000,msvcp140.dll,"std::basic_streambuf<char,struct std::char_traits<char> >::sgetn(char * __ptr64,__int64)",[Unknown],0x180009110
std::countr_zero,0.004000,0.004000,0.0,0.0,47920000,21.6,21.6,0.250000,frankycpp_v1.8.exe,std::countr_zero,bit,0x140263de4
std::countr_zero,0.004000,0.004000,0.0,0.0,32945000,25.0,25.0,0.727273,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a1d4
std::max,0.004000,0.004000,0.0,0.0,47920000,62.5,62.5,0.625000,frankycpp_v1.8.exe,std::max,utility,0x14029e8b5
std::popcount,0.004000,0.004000,0.0,0.0,122795000,46.7,46.7,0.365854,frankycpp_v1.8.exe,std::popcount,bit,0x14026b498
"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",0.004000,0.004000,0.0,0.0,8985000,4.7,4.7,4.000000,frankycpp_v1.8.exe,"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",memory,0x1402212e9
RtlCopyMemory,0.003000,0.003000,0.0,0.0,5990000,33.3,33.3,1.000000,ntoskrnl.exe,RtlCopyMemory,[Unknown],0x1406bf140
[Outside any known module],0.003000,0.003000,0.0,0.0,2995000,8.3,8.3,1.000000,[Unknown],[Outside any known module],[Unknown],0x0
boost::serialization::extended_type_info::operator<,0.003000,0.003000,0.0,0.0,29950000,84.6,84.6,0.300000,frankycpp_v1.8.exe,boost::serialization::extended_type_info::operator<(class boost::serialization::extended_type_info const &),extended_type_info.cpp,0x1402ba150
chess::Bitboard::operator bool,0.003000,0.003000,0.0,0.0,44925000,42.9,42.9,0.066667,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026b018
chess::Bitboard::operator bool,0.003000,0.003000,0.0,0.0,53910000,21.2,21.2,0.555556,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026a68b
chess::Bitboard::operator^=,0.003000,0.003000,0.0,0.0,104825000,,,0.142857,frankycpp_v1.8.exe,chess::Bitboard::operator^=,bitboard.h,0x14029e81d
chess::Bitboard::operator|=,0.003000,0.003000,0.0,0.0,47920000,43.8,43.8,0.375000,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a054
chess::Bitboard::operator|=,0.003000,0.003000,0.0,0.0,32945000,64.7,64.7,0.363636,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14029e823
chess::Bitboard::operator|=,0.003000,0.003000,0.0,0.0,53910000,61.1,61.1,0.555556,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x140269a95
chess::Bitboard::popLSB,0.003000,0.003000,0.0,0.0,11980000,11.1,11.1,1.250000,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x140263ce4
chess::Bitboard::popLSB,0.003000,0.003000,0.0,0.0,11980000,0.0,0.0,0.500000,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x14026a3b1
chess::Bitboard::popLSB,0.003000,0.003000,0.0,0.0,35940000,50.0,50.0,0.333333,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x140269fc0
chess::Bitboard::shifted,0.003000,0.003000,0.0,0.0,20965000,15.0,15.0,0.428571,frankycpp_v1.8.exe,chess::Bitboard::shifted,bitboard.h,0x140263537
chess::Move::encode,0.003000,0.003000,0.0,0.0,44925000,5.9,5.9,0.066667,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x14026401e
chess::Move::encode,0.003000,0.003000,0.0,0.0,56905000,33.3,33.3,0.578947,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x14026343d
chess::Move::setValue,0.003000,0.003000,0.0,0.0,20965000,64.3,64.3,0.571429,frankycpp_v1.8.exe,chess::Move::setValue,move.h,0x140262ef1
chess::Move::to,0.003000,0.003000,0.0,0.0,17970000,6.7,6.7,0.333333,frankycpp_v1.8.exe,chess::Move::to,move.h,0x14025bfc9
chess::Position::getKingSquare,0.003000,0.003000,0.0,0.0,44925000,100.0,100.0,0.133333,frankycpp_v1.8.exe,chess::Position::getKingSquare,Position.h,0x14026a48f
chess::Position::getKingSquare,0.003000,0.003000,0.0,0.0,26955000,26.7,26.7,0.777778,frankycpp_v1.8.exe,chess::Position::getKingSquare,Position.h,0x14026adb9
chess::Position::getPieceBb,0.003000,0.003000,0.0,0.0,17970000,100.0,100.0,0.333333,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x140263dce
chess::Rank::promotionFor,0.003000,0.003000,0.0,0.0,20965000,34.8,34.8,0.714286,frankycpp_v1.8.exe,chess::Rank::promotionFor,rank.h,0x1402637ff
chess::Square::file,0.003000,0.003000,0.0,0.0,38935000,34.6,34.6,0.461538,frankycpp_v1.8.exe,chess::Square::file,square.h,0x14026af35
chess::Square::rank,0.003000,0.003000,0.0,0.0,5990000,15.8,15.8,5.000000,frankycpp_v1.8.exe,chess::Square::rank,square.h,0x14026a1ea
chess::StaticMoveList<128>::pop_back,0.003000,0.003000,0.0,0.0,38935000,33.3,33.3,0.769231,frankycpp_v1.8.exe,chess::StaticMoveList<128>::pop_back,staticmovelist.h,0x14022137b
chess::StaticMoveList<256>::push_back,0.003000,0.003000,0.0,0.0,107820000,,,0.388889,frankycpp_v1.8.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140263446
chess::operator&,0.003000,0.003000,0.0,0.0,68885000,68.4,68.4,0.260870,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a037
chess::operator&,0.003000,0.003000,0.0,0.0,44925000,60.0,60.0,0.333333,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x1402208d4
chess::operator&,0.003000,0.003000,0.0,0.0,0,25.0,25.0,0.0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x1402637d5
chess::operator&,0.003000,0.003000,0.0,0.0,74875000,48.3,48.3,0.120000,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a876
chess::operator&,0.003000,0.003000,0.0,0.0,101830000,53.3,53.3,0.147059,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14025c46d
chess::operator&,0.003000,0.003000,0.0,0.0,32945000,74.1,74.1,0.363636,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b188
chess::operator&,0.003000,0.003000,0.0,0.0,59900000,85.7,85.7,0.450000,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029e94e
chess::operator&,0.003000,0.003000,0.0,0.0,44925000,36.8,36.8,0.133333,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029e962
chess::operator&,0.003000,0.003000,0.0,0.0,2995000,44.4,44.4,3.000000,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x140263e2b
chess::operator&,0.003000,0.003000,0.0,0.0,122795000,,,0.292683,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026abde
chess::operator+,0.003000,0.003000,0.0,0.0,71880000,27.9,27.9,0.208333,frankycpp_v1.8.exe,chess::operator+,value.h,0x140220311
chess::operator+=,0.003000,0.003000,0.0,0.0,113810000,100.0,100.0,0.289474,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026996a
chess::operator+=,0.003000,0.003000,0.0,0.0,20965000,0.0,0.0,0.714286,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026a773
chess::operator-,0.003000,0.003000,0.0,0.0,5990000,21.4,21.4,1.000000,frankycpp_v1.8.exe,chess::operator-,value.h,0x14022080e
chess::operator-,0.003000,0.003000,0.0,0.0,35940000,39.3,39.3,0.250000,frankycpp_v1.8.exe,chess::operator-,value.h,0x140263931
chess::operator-,0.003000,0.003000,0.0,0.0,14975000,57.1,57.1,1.200000,frankycpp_v1.8.exe,chess::operator-,value.h,0x14029e8b0
chess::operator-,0.003000,0.003000,0.0,0.0,8985000,,,0.333333,frankycpp_v1.8.exe,chess::operator-,value.h,0x14021fbbb
chess::operator-,0.003000,0.003000,0.0,0.0,8985000,37.5,37.5,1.000000,frankycpp_v1.8.exe,chess::operator-,value.h,0x14021fcd7
chess::operator^=,0.003000,0.003000,0.0,0.0,35940000,35.3,35.3,0.166667,frankycpp_v1.8.exe,chess::operator^=,bitboards.h,0x14029e7d2
chess::operator|,0.003000,0.003000,0.0,0.0,101830000,40.9,40.9,0.117647,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14029ea3a
chess::operator|,0.003000,0.003000,0.0,0.0,8985000,60.0,60.0,0.333333,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14029eb41
chess::operator|,0.003000,0.003000,0.0,0.0,29950000,50.0,50.0,0.500000,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c462
chess::operator|,0.003000,0.003000,0.0,0.0,62895000,33.3,33.3,0.285714,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026a5b8
chess::operator|,0.003000,0.003000,0.0,0.0,20965000,29.9,29.9,1.428571,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026aec7
chess::operator|,0.003000,0.003000,0.0,0.0,44925000,20.0,20.0,0.466667,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c3fd
chess::operator~,0.003000,0.003000,0.0,0.0,14975000,30.0,30.0,0.400000,frankycpp_v1.8.exe,chess::operator~,color.h,0x1402215da
chess::operator~,0.003000,0.003000,0.0,0.0,17970000,17.6,17.6,0.500000,frankycpp_v1.8.exe,chess::operator~,color.h,0x140263fd4
chess::operator~,0.003000,0.003000,0.0,0.0,20965000,11.9,11.9,0.714286,frankycpp_v1.8.exe,chess::operator~,color.h,0x14026b20a
chess::typeOf,0.003000,0.003000,0.0,0.0,8985000,22.2,22.2,0.333333,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x140261109
chess::typeOf,0.003000,0.003000,0.0,0.0,86855000,31.7,31.7,0.344828,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x1402202c0
engine::Search::evaluate,0.003000,0.003000,0.0,0.0,11980000,46.2,46.2,0.500000,frankycpp_v1.8.exe,engine::Search::evaluate,Search.cpp,0x14021f8aa
engine::Search::thread,0.003000,0.003000,0.0,0.0,23960000,29.4,29.4,0.125000,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x14021f932
func@0x14002706b,0.003000,0.003000,0.0,0.0,11980000,11.1,11.1,1.500000,dxgmms2.sys,func@0x14002706b,[Unknown],0x14002706b
func@0x14021e510,0.003000,0.003000,0.0,0.0,17970000,19.2,19.2,0.500000,ntoskrnl.exe,func@0x14021e510,[Unknown],0x14021e510
func@0x140256220,0.003000,0.003000,0.0,0.0,11980000,0.0,0.0,0.0,ntoskrnl.exe,func@0x140256220,[Unknown],0x140256220
func@0x140273340,0.003000,0.003000,0.0,0.0,2995000,50.0,50.0,1.000000,ntoskrnl.exe,func@0x140273340,[Unknown],0x140273340
func@0x14029b580,0.003000,0.003000,0.0,0.0,2995000,0.0,0.0,2.000000,ntoskrnl.exe,func@0x14029b580,[Unknown],0x14029b580
func@0x14029ea20,0.003000,0.003000,0.0,0.0,2995000,0.0,0.0,3.000000,ntoskrnl.exe,func@0x14029ea20,[Unknown],0x14029ea20
func@0x1402e4c76,0.003000,0.003000,0.0,0.0,2995000,12.5,12.5,10.000000,ntoskrnl.exe,func@0x1402e4c76,[Unknown],0x1402e4c76
func@0x1402e6c70,0.003000,0.003000,0.0,0.0,0,12.5,12.5,,ntoskrnl.exe,func@0x1402e6c70,[Unknown],0x1402e6c70
func@0x1402eb8ad,0.003000,0.003000,0.0,0.0,5990000,,,2.500000,ntoskrnl.exe,func@0x1402eb8ad,[Unknown],0x1402eb8ad
func@0x1403446c0,0.003000,0.003000,0.0,0.0,0,0.0,0.0,,ntoskrnl.exe,func@0x1403446c0,[Unknown],0x1403446c0
func@0x14040f6d0,0.003000,0.003000,0.0,0.0,2995000,17.6,17.6,1.000000,ntoskrnl.exe,func@0x14040f6d0,[Unknown],0x14040f6d0
func@0x180078da1,0.003000,0.003000,0.0,0.0,26955000,45.5,45.5,0.222222,ntdll.dll,func@0x180078da1,[Unknown],0x180078da1
"std::array<chess::Bitboard,64>::operator[]",0.003000,0.003000,0.0,0.0,20965000,27.3,27.3,0.142857,frankycpp_v1.8.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14025d640
"std::array<chess::Bitboard,64>::operator[]",0.003000,0.003000,0.0,0.0,26955000,33.3,33.3,0.333333,frankycpp_v1.8.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14026a871
"std::array<chess::Bitboard,64>::operator[]",0.003000,0.003000,0.0,0.0,32945000,42.9,42.9,0.272727,frankycpp_v1.8.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14026a7e4
"std::array<chess::Bitboard,8>::operator[]",0.003000,0.003000,0.0,0.0,32945000,33.3,33.3,0.909091,frankycpp_v1.8.exe,"std::array<chess::Bitboard,8>::operator[]",array,0x1402636ba
"std::array<int,64>::operator[]",0.003000,0.003000,0.0,0.0,38935000,42.9,42.9,0.230769,frankycpp_v1.8.exe,"std::array<int,64>::operator[]",array,0x1402204c5
"std::array<std::array<chess::Bitboard,64>,8>::operator[]",0.003000,0.003000,0.0,0.0,8985000,50.0,50.0,1.000000,frankycpp_v1.8.exe,"std::array<std::array<chess::Bitboard,64>,8>::operator[]",array,0x14026ab90
std::countr_zero,0.003000,0.003000,0.0,0.0,47920000,39.0,39.0,0.562500,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a6a0
std::popcount,0.003000,0.003000,0.0,0.0,23960000,20.9,20.9,1.375000,frankycpp_v1.8.exe,std::popcount,bit,0x14026b3cb
"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",0.003000,0.003000,0.0,0.0,17970000,33.3,33.3,1.833333,frankycpp_v1.8.exe,"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",memory,0x14026a2d6
ExReleaseResourceLite,0.002000,0.002000,0.0,0.0,0,0.0,0.0,0.0,ntoskrnl.exe,ExReleaseResourceLite,[Unknown],0x14025b580
KeClockInterruptNotify,0.002000,0.002000,0.0,0.0,8985000,12.5,12.5,3.000000,ntoskrnl.exe,KeClockInterruptNotify,[Unknown],0x1402eb510
RtlEnterCriticalSection,0.002000,0.0,0.002000,0.0,2995000,0.0,0.0,1.000000,ntdll.dll,RtlEnterCriticalSection,[Unknown],0x18000d7f0
`vector constructor iterator',0.002000,0.002000,0.0,0.0,29950000,53.3,53.3,0.400000,frankycpp_v1.8.exe,"`vector constructor iterator'(void *,unsigned __int64,unsigned __int64,void * (*)(void *))",[Unknown],0x14010f320
chess::Bitboard::operator bool,0.002000,0.002000,0.0,0.0,65890000,46.7,46.7,0.181818,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026a6c2
chess::Bitboard::operator bool,0.002000,0.002000,0.0,0.0,17970000,69.2,69.2,0.500000,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026abbf
chess::Bitboard::operator^=,0.002000,0.002000,0.0,0.0,2995000,66.7,66.7,0.0,frankycpp_v1.8.exe,chess::Bitboard::operator^=,bitboard.h,0x14025c5e2
