Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L1 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L2 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L3 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:DRAM Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L1 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L2 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L3 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:DRAM Bound(%),Vectorization(%),Vectorization:% of FP Ops(%),Vectorization:FP Ops: Packed(%),Vectorization:FP Ops: Scalar(%),Vectorization:Vector Instruction Set,Vectorization:Loop Type,Instructions Retired,CPI Rate,Average CPU Frequency
chess::operator*,0.020999,0.020999,0.0,0.0,6.2,6.2,8.3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,443260000,0.283784,5990397212.000000
chess::operator-,0.020999,0.020999,0.0,0.0,0.0,0.0,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,281530000,0.382979,5134626181.714286
std::max,0.020999,0.020999,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,446255000,0.255034,5419883191.809524
[Loop at line 621 in chess::Position::checkRepetitions],0.019999,0.019999,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,100.0,50.1,5.0,10.0,0.0,0.0,0.0,0.0,0.0,,,131780000,0.750000,4942077699.900000
chess::Bitboard::operator~,0.019999,0.019999,0.0,0.0,0.0,0.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,284525000,0.336842,4792317769.600000
chess::CastlingRights::operator-=,0.019999,0.019999,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,302495000,0.504950,7637756445.299999
chess::Move::operator==,0.019999,0.019999,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,10.0,0.0,40.1,20.0,10.0,0.0,0.0,0.0,0.0,,,251580000,0.333333,4193278048.400000
chess::operator+,0.019999,0.019999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,251580000,0.333333,4193278048.400000
chess::operator+=,0.019999,0.019999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,359400000,0.325000,5840637281.700000
chess::operator+=,0.019999,0.019999,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,503160000,0.202381,5091837630.200000
chess::operator|,0.019999,0.019999,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,296505000,0.444444,6589436933.200001
"std::_Atomic_storage<unsigned __int64,8>::load",0.019999,0.019999,0.0,0.0,0.0,0.0,16.7,0.0,33.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62895000,1.476190,4642557839.300000
"std::array<chess::Bitboard,64>::operator[]",0.019999,0.019999,0.0,0.0,15.4,15.4,21.8,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,263560000,0.261364,3444478396.900000
[Loop at line 1093 in chess::MoveGenerator::generateKingMoves],0.018999,0.018999,0.0,0.0,18.2,18.2,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,266555000,0.550562,7724459562.842105
chess::Move::setValue,0.018999,0.018999,0.0,0.0,0.0,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,257570000,0.220930,2995198606.000000
chess::Position::getPieceBb,0.018999,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,,,275540000,0.369565,5359829084.421053
chess::Square::file,0.018999,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,251580000,0.285714,3783408765.473684
chess::operator-,0.018999,0.018999,0.0,0.0,0.0,0.0,14.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,155740000,0.692308,5675113148.210526
chess::operator-,0.018999,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,164725000,0.290909,2522272510.315789
chess::operator|,0.018999,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,287520000,0.354167,5359829084.421053
chess::operator|,0.018999,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,131780000,0.522727,3625766733.578948
chess::typeOf,0.018999,0.018999,0.0,0.0,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,461230000,0.318182,7724459562.842105
std::clamp,0.018999,0.018999,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,275540000,0.391304,5675113148.210526
std::countr_zero,0.018999,0.018999,0.0,0.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,239600000,0.562500,7093891435.263157
[Loop at line 1076 in chess::MoveGenerator::generateKingMoves],0.017999,0.017999,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,194675000,0.430769,4659197831.555555
[Loop@0x140255db0 in func@0x140255da0],0.017999,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,,,2995000,40.000000,6655996902.222222
chess::Bitboard::operator|=,0.017999,0.017999,0.0,0.0,0.0,0.0,12.4,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,260565000,0.310345,4492797909.000000
chess::Direction::pawnPush,0.017999,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,323460000,0.185185,3327998451.111111
chess::Position::getGamePhaseFactor,0.017999,0.017999,0.0,0.0,0.0,0.0,40.6,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,622960000,0.177885,6156797134.555555
chess::Rank::promotionFor,0.017999,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,107820000,0.694444,4159998063.888889
chess::StaticMoveList<128>::push_back,0.017999,0.017999,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,35.1,50.1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,41930000,2.000000,4659197831.555555
chess::StaticMoveList<128>::push_back,0.017999,0.017999,0.0,0.0,0.0,0.0,0.0,5.2,5.2,0.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11980000,8.500000,5657597366.888888
chess::operator&,0.017999,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,212645000,0.408451,4825597754.111112
chess::operator&,0.017999,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,314475000,0.438095,7654396437.555555
chess::operator+,0.017999,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,269550000,0.288889,4326397986.444445
chess::operator+=,0.017999,0.017999,0.0,0.0,15.4,15.4,36.3,0.0,36.3,0.0,13.4,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,386355000,0.186047,3993598141.333333
chess::operator|,0.017999,0.017999,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,239600000,0.550000,7321596592.444445
func@0x1400e34a0,0.017999,0.017999,0.0,0.0,100.0,100.0,18.5,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,4492797909.000000
chess::Position::checkInsufficientMaterial,0.016999,0.016999,0.0,0.0,4.5,4.5,42.6,3.6,3.6,0.0,4.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,760730000,0.200787,8985595818.000000
chess::StaticMoveList<256>::push_back,0.016999,0.016999,0.0,0.0,0.0,0.0,8.6,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,242595000,0.530864,7576090591.647058
chess::operator&,0.016999,0.016999,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,86855000,0.517241,2642822299.411765
chess::operator+,0.016999,0.016999,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,212645000,0.436620,5461832752.117647
chess::typeOf,0.016999,0.016999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,278535000,0.365591,5990397212.000000
chess::valueOf,0.016999,0.016999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,134775000,0.444444,3523763065.882353
engine::Evaluator::valueFromScore,0.016999,0.016999,0.0,0.0,10.0,10.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,263560000,0.340909,5285644598.823529
"std::_Hash<std::_Umap_traits<unsigned __int64,book::BookEntry,std::_Uhash_compare<unsigned __int64,std::hash<unsigned __int64>,std::equal_to<unsigned __int64> >,std::allocator<std::pair<unsigned __int64 const ,book::BookEntry> >,0> >::_Find_last",0.016999,0.016999,0.0,0.0,40.0,40.0,0.0,0.0,30.9,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35940000,2.250000,4757080138.941176
"std::array<std::array<int,64>,64>::operator[]",0.016999,0.016999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,140765000,0.617021,5109456445.529411
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.016999,0.016999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,317470000,0.188679,3523763065.882353
[Loop at line 554 in engine::Evaluator::pieceEval],0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,164725000,0.545455,5615997386.250000
chess::Bitboard::operator bool,0.015999,0.015999,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71880000,1.083333,4867197734.750000
chess::Bitboard::operator~,0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,248585000,0.481928,7487996515.000000
chess::Bitboard::shifted,0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,3.125000,4679997821.875000
chess::Move::encode,0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,365390000,0.311475,7113596689.250000
chess::Move::operator==,0.015999,0.015999,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,107820000,0.500000,3369598431.750000
chess::Move::type,0.015999,0.015999,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,290515000,0.206186,3743998257.500000
chess::Position::getOccupiedBb,0.015999,0.015999,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,107820000,0.527778,3556798344.625000
chess::Position::getPieceBb,0.015999,0.015999,0.0,0.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,137770000,0.478261,4118398083.250000
chess::Position::getPieceBb,0.015999,0.015999,0.0,0.0,0.0,0.0,19.1,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,221630000,0.472973,6551996950.625000
chess::Position::isCapturingMove,0.015999,0.015999,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,266555000,0.325843,5428797473.375000
chess::Value::{ctor},0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,293510000,0.265306,4867197734.750000
chess::operator&,0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,290515000,0.216495,3931198170.375000
chess::operator+,0.015999,0.015999,0.0,0.0,11.1,11.1,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,167720000,0.464286,4867197734.750000
chess::operator|,0.015999,0.015999,0.0,0.0,14.3,14.3,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,0.0,0.0,0.0,0.0,0.0,,,176705000,0.542373,5990397212.000000
engine::Search::isTimeAlmostUp,0.015999,0.015999,0.0,0.0,23.1,23.1,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,2.571429,3369598431.750000
std::atomic<unsigned __int64>::{ctor},0.015999,0.015999,0.0,0.0,0.0,0.0,17.6,0.0,35.1,35.1,44.1,0.0,0.0,38.9,17.7,0.0,0.0,0.0,0.0,,,26955000,3.222222,5428797473.375000
std::popcount,0.015999,0.015999,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,,,71880000,1.416667,6364797037.750000
chess::Bitboard::operator bool,0.014999,0.014999,0.0,0.0,9.1,9.1,10.1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,143760000,0.708333,6789116840.266666
chess::Bitboard::operator bool,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,164725000,0.400000,4392957955.466666
chess::Bitboard::operator|=,0.014999,0.014999,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,131780000,0.386364,3394558420.133333
chess::Bitboard::popLSB,0.014999,0.014999,0.0,0.0,14.3,14.3,16.7,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,140765000,0.680851,6389757026.133333
chess::Move::operator==,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,209650000,0.485714,6789116840.266666
chess::Position::getKingSquare,0.014999,0.014999,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,128785000,0.186047,1597439256.533333
chess::StaticMoveList<256>::push_back,0.014999,0.014999,0.0,0.0,0.0,0.0,16.7,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,155740000,0.403846,4193278048.400000
chess::moveValueGreaterComparator::operator(),0.014999,0.014999,0.0,0.0,0.0,0.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,80865000,1.370370,7388156561.466667
chess::moveValueGreaterComparator::operator(),0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62895000,0.904762,3793918234.266666
chess::operator+=,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,317470000,0.273585,5790717304.933333
chess::operator~,0.014999,0.014999,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,155740000,0.307692,3194878513.066667
chess::typeOf,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53910000,1.222222,4392957955.466666
engine::PawnTT::getHash,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,93.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77870000,0.653846,3394558420.133333
"std::array<chess::HistoryState,1024>::operator[]",0.014999,0.014999,0.0,0.0,15.4,15.4,0.0,4.9,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,131780000,0.795455,6988796747.333334
chess::Bitboard::operator bool,0.013999,0.013999,0.0,0.0,0.0,0.0,18.5,0.0,9.3,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,158735000,0.339623,3850969636.285715
chess::Bitboard::operator|=,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,191680000,0.468750,6418282727.142857
chess::Bitboard::operator|=,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,149750000,0.300000,3209141363.571428
chess::Direction::{ctor},0.013999,0.013999,0.0,0.0,12.5,12.5,31.3,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,161730000,0.351852,4064912393.857143
chess::Move::setValue,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,137770000,0.282609,2781255848.428572
chess::Position::getKingSquare,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,86855000,0.620690,3850969636.285715
chess::Position::getPieceBb,0.013999,0.013999,0.0,0.0,14.3,14.3,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,410315000,0.226277,6632225484.714286
chess::StaticMoveList<256>::empty,0.013999,0.013999,0.0,0.0,28.6,28.6,17.6,0.0,0.0,0.0,6.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,197670000,0.363636,5134626181.714286
chess::StaticMoveList<256>::end,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,239600000,0.262500,4492797909.000000
chess::operator+=,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,281530000,0.297872,5990397212.000000
chess::operator+=,0.013999,0.013999,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53910000,0.722222,2781255848.428572
chess::operator+=,0.013999,0.013999,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167720000,0.375000,4492797909.000000
chess::operator+=,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,227620000,0.276316,4492797909.000000
chess::operator-,0.013999,0.013999,0.0,0.0,11.1,11.1,15.7,5.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,182695000,0.557377,7274053757.428571
chess::operator|,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,206655000,0.362319,5348568939.285714
chess::operator|,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,194675000,0.415385,5776454454.428572
chess::typeOf,0.013999,0.013999,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,221630000,0.378378,5990397212.000000
engine::PVTable::clear,0.013999,0.013999,0.0,0.0,25.0,25.0,0.0,0.0,11.1,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,113810000,0.447368,3637026878.714285
"std::array<std::array<chess::Bitboard,64>,2>::operator[]",0.013999,0.013999,0.0,0.0,8.3,8.3,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,251580000,0.309524,5562511696.857143
[Loop at line 919 in chess::MoveGenerator::generatePawnMoves],0.012999,0.012999,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,188685000,0.222222,3225598498.769231
chess::Move::encode,0.012999,0.012999,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,95840000,0.343750,2534398820.461538
chess::Position::getKingSquare,0.012999,0.012999,0.0,0.0,0.0,0.0,31.8,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,682860000,0.092105,4838397748.153846
chess::operator&,0.012999,0.012999,0.0,0.0,7.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,335440000,0.250000,6451196997.538462
chess::operator&,0.012999,0.012999,0.0,0.0,0.0,0.0,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,65890000,1.227273,6220797104.769231
chess::operator+=,0.012999,0.012999,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,137770000,0.543478,5759997319.230769
chess::operator-,0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,89850000,0.433333,2995198606.000000
"std::_Atomic_storage<unsigned __int64,8>::load",0.012999,0.012999,0.0,0.0,80.0,80.0,22.3,0.0,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62895000,0.761905,3686398284.307693
std::countr_zero,0.012999,0.012999,0.0,0.0,0.0,0.0,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167720000,0.553571,7142396675.846154
std::max,0.012999,0.012999,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,236605000,0.518987,9446395603.538462
std::popcount,0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,125790000,0.428571,4147198069.846154
[Loop at line 8518 in std::ranges::_Partition_by_median_guess_common],0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53910000,1.277778,5740797328.166667
chess::Attacks::detail::Magic::index,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,134775000,0.466667,5241597560.500000
chess::Bitboard::operator bool,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,221630000,0.378378,6988796747.333334
chess::Move::stripped,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,140765000,0.361702,4243198025.166667
chess::Position::getNextPlayer,0.011999,0.011999,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,95840000,0.875000,6988796747.333334
chess::operator&,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,215640000,0.444444,7987196282.666666
chess::operator&,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,149750000,0.200000,2495998838.333333
chess::operator&,0.011999,0.011999,0.0,0.0,0.0,0.0,52.2,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,266555000,0.191011,4243198025.166667
chess::operator~,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,176705000,0.406780,5990397212.000000
engine::Search::thread,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119800000,0.275000,2745598722.166667
"std::array<engine::PlyInfo,128>::operator[]",0.011999,0.011999,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,83860000,0.428571,2995198606.000000
[Loop at line 721 in engine::Evaluator::rookEval],0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119800000,0.275000,2995198606.000000
