Function,CPU Time,Performance-core (P-core):Memory Bound(%),Performance-core (P-core):Memory Bound:L1 Bound(%),Performance-core (P-core):Memory Bound:L2 Bound(%),Performance-core (P-core):Memory Bound:L3 Bound(%),Performance-core (P-core):Memory Bound:DRAM Bound(%),Performance-core (P-core):Memory Bound:Store Bound(%),Efficient-core (E-core):Memory Bound(%),Efficient-core (E-core):Memory Bound:L1 Bound(%),Efficient-core (E-core):Memory Bound:L2 Bound(%),Efficient-core (E-core):Memory Bound:L3 Bound(%),Efficient-core (E-core):Memory Bound:DRAM Bound(%),Loads,Stores,LLC Miss Count,Module,Function (Full),Source File,Start Address
chess::operator+=,0.014999,0.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,84402532,59801794,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026b053
chess::operator-,0.014999,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41701251,33501005,0,frankycpp_v1.8.exe,chess::operator-,value.h,0x140263c71
chess::operator-,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39801194,17600528,0,frankycpp_v1.8.exe,chess::operator-,value.h,0x140263f91
chess::operator|,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21900657,46301389,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c7a2
func@0x1400010e0,0.014999,100.0,15.3,0.0,0.0,15.3,0.0,,0.0,,,,1500045,0,0,intelppm.sys,func@0x1400010e0,[Unknown],0x1400010e0
func@0x1406b239f,0.014999,0.0,0.0,43.2,21.6,0.0,0.0,29.7,14.8,0.0,0.8,0.0,2600078,400012,0,ntoskrnl.exe,func@0x1406b239f,[Unknown],0x1406b239f
"std::_Atomic_storage<unsigned __int64,8>::load",0.014999,100.0,35.5,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18900567,32400972,0,frankycpp_v1.8.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x14026db3b
"std::array<chess::Bitboard,8>::operator[]",0.014999,0.0,56.5,0.0,0.0,0.0,0.0,,0.0,,,,29400882,37101113,0,frankycpp_v1.8.exe,"std::array<chess::Bitboard,8>::operator[]",array,0x1402639fa
"std::array<std::array<chess::Bitboard,64>,8>::operator[]",0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29000870,22400672,0,frankycpp_v1.8.exe,"std::array<std::array<chess::Bitboard,64>,8>::operator[]",array,0x14026afc0
std::popcount,0.014999,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45001350,7700231,0,frankycpp_v1.8.exe,std::popcount,bit,0x14026b6a2
chess::Bitboard::operator|=,0.013999,0.0,23.7,0.0,0.0,0.0,0.0,,0.0,,,,31300939,14300429,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a447
chess::Move::operator==,0.013999,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51801554,11900357,0,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x14026320a
chess::Move::setValue,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,27200816,2200066,0,frankycpp_v1.8.exe,chess::Move::setValue,move.h,0x140263212
chess::Position::getPieceBb,0.013999,16.7,0.0,0.0,0.0,0.0,15.3,26.7,0.0,0.0,0.0,0.0,39401182,30100903,0,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x140263411
chess::Position::isCapturingMove,0.013999,0.0,29.4,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67702031,60701821,0,frankycpp_v1.8.exe,chess::Position::isCapturingMove,Position.h,0x140220aaf
chess::Square::file,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28300849,11000330,0,frankycpp_v1.8.exe,chess::Square::file,square.h,0x14026b365
chess::StaticMoveList<256>::empty,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47001410,40801224,0,frankycpp_v1.8.exe,chess::StaticMoveList<256>::empty,staticmovelist.h,0x140262e6b
chess::operator&,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50701521,8500255,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b5b8
chess::operator&,0.013999,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28400852,26100783,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b8cd
chess::operator+,0.013999,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88802664,31600948,0,frankycpp_v1.8.exe,chess::operator+,value.h,0x1402204fb
chess::operator+=,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19500585,9900297,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026b929
chess::operator|,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,45101353,16500495,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c73d
chess::operator|,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,21000630,8800264,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14029eb77
chess::operator~,0.013999,0.0,70.6,0.0,0.0,14.1,0.0,,0.0,,,,64401932,47801434,0,frankycpp_v1.8.exe,chess::operator~,color.h,0x14026abbc
engine::Evaluator::valueFromScore,0.013999,0.0,25.3,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,117003510,36301089,0,frankycpp_v1.8.exe,engine::Evaluator::valueFromScore,Evaluator.cpp,0x140269dbc
engine::PawnTT::prefetch,0.013999,0.0,0.0,35.0,0.0,0.0,0.0,66.8,0.0,0.0,0.0,0.0,9600288,2600078,0,frankycpp_v1.8.exe,engine::PawnTT::prefetch,PawnTT.h,0x1402214d0
engine::Search::thread,0.013999,0.0,45.9,0.0,23.0,0.0,45.9,5.3,26.7,0.0,0.0,0.0,64301929,16400492,0,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x1402218ea
"std::array<chess::Bitboard,64>::operator[]",0.013999,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,31200936,16900507,0,frankycpp_v1.8.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14026a420
std::clamp,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95502865,14300429,0,frankycpp_v1.8.exe,std::clamp,algorithm,0x140220760
std::countr_zero,0.013999,0.0,24.5,0.0,12.2,0.0,0.0,53.4,0.0,0.0,0.0,0.0,74002220,41501245,0,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026aad0
chess::Bitboard::operator bool,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30200906,12900387,0,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026b80c
chess::Direction::pawnPush,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,12700381,8800264,0,frankycpp_v1.8.exe,chess::Direction::pawnPush,direction.h,0x140263484
chess::Move::operator==,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71602148,19200576,0,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x14026123f
chess::Square::rank,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,38301149,24200726,0,frankycpp_v1.8.exe,chess::Square::rank,square.h,0x14026abcf
chess::StaticMoveList<128>::pop_back,0.012999,0.0,73.5,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000900,15100453,0,frankycpp_v1.8.exe,chess::StaticMoveList<128>::pop_back,staticmovelist.h,0x14022156b
chess::operator&,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16900507,16900507,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b307
chess::operator+,0.012999,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,92102763,25400762,0,frankycpp_v1.8.exe,chess::operator+,castlingrights.h,0x14025c024
chess::operator-,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,30100903,16900507,0,frankycpp_v1.8.exe,chess::operator-,depth.h,0x140220634
chess::operator>=,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45001350,8100243,0,frankycpp_v1.8.exe,chess::operator>=,value.h,0x14022181d
func@0x1402eb8ad,0.012999,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900177,6600198,0,ntoskrnl.exe,func@0x1402eb8ad,[Unknown],0x1402eb8ad
"std::array<std::array<int,64>,64>::operator[]",0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35101053,4800144,0,frankycpp_v1.8.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x140263285
std::countr_zero,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15400462,8100243,0,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a605
chess::Bitboard::operator|=,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,62301869,40501215,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x140269e68
chess::Bitboard::operator|=,0.011999,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28300849,13600408,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a494
chess::Bitboard::operator|=,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61701851,28600858,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a819
chess::Bitboard::shifted,0.011999,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,9600288,16500495,0,frankycpp_v1.8.exe,chess::Bitboard::shifted,bitboard.h,0x140263877
chess::Position::getKingSquare,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34501035,31100933,0,frankycpp_v1.8.exe,chess::Position::getKingSquare,Position.h,0x14026a878
chess::Position::getKingSquare,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47401422,8800264,0,frankycpp_v1.8.exe,chess::Position::getKingSquare,Position.h,0x14026b1e9
chess::Position::getOccupiedBb,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,26500795,5500165,0,frankycpp_v1.8.exe,chess::Position::getOccupiedBb,Position.h,0x14026b815
chess::StaticMoveList<128>::push_back,0.011999,0.0,17.5,17.5,0.0,0.0,0.0,,0.0,,,,8800264,5900177,0,frankycpp_v1.8.exe,chess::StaticMoveList<128>::push_back,staticmovelist.h,0x1402207f5
chess::operator&,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80502415,30100903,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026ae66
chess::operator-,0.011999,0.0,52.5,17.5,0.0,0.0,0.0,0.0,0.0,,,,19800594,12100363,0,frankycpp_v1.8.exe,chess::operator-,value.h,0x140263d24
chess::operator|,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38601158,13800414,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14016ca06
chess::operator|,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27900837,28300849,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026ae14
engine::Search::thread,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,41101233,8100243,0,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x1402206a1
std::min,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,51901557,10300309,0,frankycpp_v1.8.exe,std::min,utility,0x14022061f
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65001950,29800894,0,frankycpp_v1.8.exe,"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",memory,0x1402207d8
chess::Bitboard::operator bool,0.010999,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,,,,50401512,26600798,0,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026aabb
chess::Direction::{ctor},0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27700831,26400792,0,frankycpp_v1.8.exe,chess::Direction::{ctor},direction.h,0x140263a0d
chess::Move::type,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57901737,27000810,0,frankycpp_v1.8.exe,chess::Move::type,move.h,0x140220436
chess::Position::getPieceBb,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27600828,11400342,0,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b66f
chess::Position::undoNullMove,0.010999,0.0,40.8,0.0,0.0,0.0,0.0,,0.0,,,,37901137,10700321,0,frankycpp_v1.8.exe,chess::Position::undoNullMove(void),Position.cpp,0x14025c4c0
chess::Square::rank,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15900477,10300309,0,frankycpp_v1.8.exe,chess::Square::rank,square.h,0x14026b233
chess::operator&,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76402292,32800984,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029ee12
chess::operator&,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23500705,12100363,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a4c8
chess::operator+=,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47801434,42701281,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026b043
chess::operator+=,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,44801344,56901707,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026a8ff
chess::operator-,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77702331,37301119,0,frankycpp_v1.8.exe,chess::operator-,value.h,0x14029ec65
chess::operator|,0.010999,0.0,26.2,0.0,0.0,0.0,0.0,,0.0,,,,18700561,7700231,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026b51c
chess::operator|,0.010999,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43401302,37601128,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c750
chess::operator~,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34001020,29500885,0,frankycpp_v1.8.exe,chess::operator~,color.h,0x14025c86f
chess::typeOf,0.010999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19100573,18700561,0,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x14026373f
chess::typeOf,0.010999,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98802964,24200726,0,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x1402204a6
engine::TT::Entry::Entry,0.010999,0.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,frankycpp_v1.8.exe,engine::TT::Entry::Entry(void),TT.h,0x14026e200
std::countr_zero,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200486,8100243,0,frankycpp_v1.8.exe,std::countr_zero,bit,0x1402642b0
std::popcount,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,41301239,21000630,0,frankycpp_v1.8.exe,std::popcount,bit,0x14026a84c
chess::Bitboard::operator&=,0.009999,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,17000510,32800984,0,frankycpp_v1.8.exe,chess::Bitboard::operator&=,bitboard.h,0x1402636fa
chess::Direction::pawnPush,0.009999,0.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,36801104,44201326,0,frankycpp_v1.8.exe,chess::Direction::pawnPush,direction.h,0x1402639e0
chess::Move::from,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40901227,14800444,0,frankycpp_v1.8.exe,chess::Move::from,move.h,0x1402201cd
chess::Move::type,0.009999,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,8800264,7700231,0,frankycpp_v1.8.exe,chess::Move::type,move.h,0x140261453
chess::colorOf,0.009999,0.0,36.7,0.0,18.4,0.0,0.0,0.0,0.0,16.7,66.8,33.4,15400462,18700561,0,frankycpp_v1.8.exe,chess::colorOf,piece.h,0x140261431
chess::operator&,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17000510,11000330,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x140263cb4
chess::operator&,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,36001080,29400882,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a8c8
chess::operator+=,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,22600678,8900267,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026a1a4
chess::operator|,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37701131,25100753,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14029f011
chess::operator|,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77602328,19500585,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026a7e9
engine::Search::thread,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,22800684,16200486,0,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x14021fb15
func@0x140255440,0.009999,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1100033,0,ntoskrnl.exe,func@0x140255440,[Unknown],0x140255440
func@0x1406b1283,0.009999,100.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1900057,400012,0,ntoskrnl.exe,func@0x1406b1283,[Unknown],0x1406b1283
func@0x1406b92ae,0.009999,0.0,0.0,0.0,28.3,28.3,56.5,0.0,0.0,,,,2600078,0,0,ntoskrnl.exe,func@0x1406b92ae,[Unknown],0x1406b92ae
"std::array<int,64>::operator[]",0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56501695,7700231,0,frankycpp_v1.8.exe,"std::array<int,64>::operator[]",array,0x1402206ad
"std::array<std::array<int,64>,64>::operator[]",0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28600858,8100243,0,frankycpp_v1.8.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x14025c09f
std::countr_zero,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46301389,35601068,0,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a9e0
chess::Attacks::detail::Magic::index,0.008999,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.0,0.0,0.0,0.0,27700831,16100483,0,frankycpp_v1.8.exe,chess::Attacks::detail::Magic::index,attacks.h,0x14016c964
chess::Bitboard::operator bool,0.008999,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11800354,2200066,0,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026a648
chess::Bitboard::operator bool,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49201476,41901257,0,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026aaf2
chess::Move::operator==,0.008999,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28700861,23600708,0,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x1402202db
chess::Move::operator==,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36001080,9900297,0,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x1402206f0
chess::Position::getKingSquare,0.008999,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25300759,26400792,0,frankycpp_v1.8.exe,chess::Position::getKingSquare,Position.h,0x14026a8bf
chess::Rank::promotionFor,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38301149,28300849,0,frankycpp_v1.8.exe,chess::Rank::promotionFor,rank.h,0x140263b3f
chess::operator&,0.008999,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14400432,2200066,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b532
chess::operator&,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65801974,39701191,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029ee06
chess::operator&,0.008999,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,64401932,23600708,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029ee1e
chess::operator&,0.008999,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,,,,15100453,8100243,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a477
chess::operator+,0.008999,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,,,,22400672,7700231,0,frankycpp_v1.8.exe,chess::operator+,direction.h,0x14026a4bc
chess::operator+=,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29000870,6000180,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x140269d86
chess::operator|,0.008999,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103203096,36101083,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c90d
chess::operator|,0.008999,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18700561,22400672,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x1402639c5
chess::typeOf,0.008999,50.0,49.0,0.0,0.0,0.0,0.0,,0.0,,,,15100453,7800234,0,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x140261449
engine::Search::evaluate,0.008999,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,23200696,15100453,0,frankycpp_v1.8.exe,engine::Search::evaluate,Search.cpp,0x14021fa8d
engine::Search::thread,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23100693,12100363,0,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x14021fce2
engine::Search::thread,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39401182,14300429,0,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x140221608
func@0x140256400,0.008999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6600198,3300099,0,ntoskrnl.exe,func@0x140256400,[Unknown],0x140256400
func@0x1402e4c76,0.008999,50.0,86.4,21.6,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000330,5500165,0,ntoskrnl.exe,func@0x1402e4c76,[Unknown],0x1402e4c76
func@0x180010e40,0.008999,,28.3,0.0,0.0,28.3,56.5,100.0,100.0,6.7,0.0,13.4,400012,400012,0,vcruntime140.dll,func@0x180010e40,[Unknown],0x180010e40
chess::Color::sign,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12700381,4200126,0,frankycpp_v1.8.exe,chess::Color::sign,color.h,0x14026b224
chess::Move::encode,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16900507,14700441,0,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x1402642e1
chess::Move::encode,0.007999,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21300639,19800594,0,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x140263c68
chess::Move::to,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,31600948,1100033,0,frankycpp_v1.8.exe,chess::Move::to,move.h,0x140220722
chess::Move::to,0.007999,0.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0,0.0,0.0,0.0,25000750,14300429,0,frankycpp_v1.8.exe,chess::Move::to,move.h,0x14029eb8f
chess::Move::{ctor},0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,23500705,14300429,0,frankycpp_v1.8.exe,chess::Move::{ctor},move.h,0x1402642c4
chess::Move::{ctor},0.007999,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,53.4,0.0,0.0,36401092,12500375,0,frankycpp_v1.8.exe,chess::Move::{ctor},move.h,0x140264346
chess::Position::getPieceBb,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,42301269,6300189,0,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b641
chess::Square::{ctor},0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20400612,15900477,0,frankycpp_v1.8.exe,chess::Square::{ctor},square.h,0x14026a9fb
chess::StaticMoveList<128>::push_back,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,40.1,100.0,0.0,0.0,0.0,10300309,1100033,0,frankycpp_v1.8.exe,chess::StaticMoveList<128>::push_back,staticmovelist.h,0x1402214e8
chess::StaticMoveList<256>::end,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,53601608,15100453,0,frankycpp_v1.8.exe,chess::StaticMoveList<256>::end,staticmovelist.h,0x14026312e
chess::operator&,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,19100573,2200066,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x1402217d5
chess::operator&,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23200696,18000540,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x1402616da
chess::operator&,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,31200936,50701521,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029ef29
chess::operator&,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,30100903,13200396,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029ee32
chess::operator&,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,101603048,46101383,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026aebd
chess::operator-=,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24200726,5500165,0,frankycpp_v1.8.exe,chess::operator-=,depth.h,0x140220662
