Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L1 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L2 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L3 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:DRAM Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L1 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L2 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L3 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:DRAM Bound(%),Vectorization(%),Vectorization:% of FP Ops(%),Vectorization:FP Ops: Packed(%),Vectorization:FP Ops: Scalar(%),Vectorization:Vector Instruction Set,Vectorization:Loop Type,Instructions Retired,CPI Rate,Average CPU Frequency
"std::array<chess::HistoryState,1024>::operator[]",0.022998,0.022998,0.0,0.0,52.9,52.9,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167720000,1.482143,10808760266.260870
std::atomic<unsigned __int64>::{ctor},0.022998,0.022998,0.0,0.0,100.0,100.0,18.5,0.0,18.5,0.0,39.9,0.0,3.3,13.4,6.7,0.0,0.0,0.0,0.0,,,26955000,2.666667,3125424655.304348
std::popcount,0.022998,0.022998,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,251580000,0.547619,5990397256.000000
chess::Bitboard::operator~,0.021999,0.021999,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,161730000,0.388889,2859053235.818182
chess::operator&,0.021999,0.021999,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,380365000,0.622047,10755485982.363636
chess::operator&,0.021999,0.021999,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,344425000,0.391304,6126542648.181818
chess::operator+=,0.021999,0.021999,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,335440000,0.375000,5718106471.636364
chess::operator-,0.021999,0.021999,0.0,0.0,100.0,100.0,100.0,22.3,11.1,0.0,14.8,14.3,1.5,76.3,0.0,0.0,0.0,0.0,0.0,,,68885000,0.956522,2995198628.000000
chess::operator|,0.021999,0.021999,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,341430000,0.526316,8168723530.909090
"std::array<chess::Value,32>::operator[]",0.021999,0.021999,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,440265000,0.503401,10074759021.454546
chess::Bitboard::operator bool,0.020999,0.020999,0.0,0.0,14.3,14.3,5.7,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,338435000,0.557522,8985595884.000000
chess::Bitboard::operator~,0.020999,0.020999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,260565000,0.218391,2709941615.809524
chess::Move::setValue,0.020999,0.020999,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,,,146755000,0.673469,4706740701.142857
chess::Move::type,0.020999,0.020999,0.0,0.0,11.1,11.1,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,341430000,0.333333,5419883231.619048
chess::Position::getPieceBb,0.020999,0.020999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,236605000,0.620253,6988796798.666667
chess::Square::rank,0.020999,0.020999,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,329450000,0.327273,5134626219.428571
chess::StaticMoveList<256>::push_back,0.020999,0.020999,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,191680000,0.437500,3993598170.666667
chess::Value::{ctor},0.020999,0.020999,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,434275000,0.200000,4136226676.761905
chess::operator-,0.020999,0.020999,0.0,0.0,0.0,0.0,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,257570000,0.744186,9128224390.095238
func@0x140256400,0.020999,0.020999,0.0,0.0,50.0,50.0,11.5,28.8,11.5,5.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,14975000,6.400000,4564112195.047619
"std::array<chess::Value,25>::operator[]",0.020999,0.020999,0.0,0.0,0.0,0.0,6.2,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,242595000,0.407407,4706740701.142857
std::clamp,0.020999,0.020999,0.0,0.0,11.1,11.1,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,356405000,0.403361,6846168292.571428
chess::operator&,0.019999,0.019999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,293510000,0.397959,5840637324.599999
chess::operator&,0.019999,0.019999,0.0,0.0,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,326455000,0.275229,4492797942.000000
chess::operator~,0.019999,0.019999,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,101830000,1.382353,7038716775.800000
chess::typeOf,0.019999,0.019999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,,,509150000,0.335294,8536316089.800000
chess::valueOf,0.019999,0.019999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,215640000,0.319444,3444478422.200000
engine::Search::thread,0.019999,0.019999,0.0,0.0,80.0,80.0,50.4,0.0,31.5,0.0,31.5,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,60.000000,8985595884.000000
func@0x14002706b,0.019999,0.019999,0.0,0.0,66.7,66.7,0.0,13.1,0.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,6.375000,7637756501.400000
func@0x140339b80,0.019999,0.019999,0.0,0.0,16.7,16.7,8.8,0.0,8.8,0.0,7.2,14.3,6.6,3.3,1.1,0.0,0.0,0.0,0.0,,,35940000,2.750000,4942077736.200000
"std::_Hash<std::_Umap_traits<unsigned __int64,book::BookEntry,std::_Uhash_compare<unsigned __int64,std::hash<unsigned __int64>,std::equal_to<unsigned __int64> >,std::allocator<std::pair<unsigned __int64 const ,book::BookEntry> >,0> >::_Find_last",0.019999,0.019999,0.0,0.0,100.0,100.0,27.8,0.0,10.4,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11980000,12.000000,7188476707.200000
chess::Bitboard::popLSB,0.018999,0.018999,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,311480000,0.326923,5359829123.789474
chess::Position::getPieceBb,0.018999,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,263560000,0.477273,6620965388.210527
chess::StaticMoveList<256>::empty,0.018999,0.018999,0.0,0.0,7.7,7.7,12.2,4.1,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,,,197670000,0.787879,8197385718.736842
chess::operator+,0.018999,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,194675000,0.369231,3783408793.263158
chess::operator<,0.018999,0.018999,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,191680000,0.640625,6463323355.157895
[Loop at line 476 in engine::Evaluator::pawnEval],0.017999,0.017999,0.0,0.0,0.0,0.0,13.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,185690000,0.693548,7155196722.444445
chess::Bitboard::operator|=,0.017999,0.017999,0.0,0.0,40.0,40.0,8.3,25.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,110815000,0.540541,3327998475.555556
chess::Bitboard::operator~,0.017999,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,230615000,0.337662,4326398018.222222
chess::Direction::{ctor},0.017999,0.017999,0.0,0.0,0.0,0.0,46.4,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,131780000,0.477273,3494398399.333333
chess::Position::getPieceBb,0.017999,0.017999,0.0,0.0,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,296505000,0.353535,5823997332.222222
chess::StaticMoveList<256>::empty,0.017999,0.017999,0.0,0.0,11.1,11.1,36.5,0.0,10.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,239600000,0.437500,5823997332.222222
chess::operator+,0.017999,0.017999,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,221630000,0.445946,5491197484.666666
chess::operator+,0.017999,0.017999,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,,,341430000,0.421053,7987196341.333333
chess::operator-,0.017999,0.017999,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,116805000,0.435897,2828798704.222222
chess::operator-,0.017999,0.017999,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,395340000,0.257576,5657597408.444445
chess::typeOf,0.017999,0.017999,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,353410000,0.288136,5657597408.444445
engine::Search::thread,0.017999,0.017999,0.0,0.0,100.0,100.0,65.8,10.1,15.2,0.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,110815000,1.054054,6489597027.333333
std::countr_zero,0.017999,0.017999,0.0,0.0,5.6,5.6,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,206655000,0.347826,3993598170.666667
"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",0.017999,0.017999,0.0,0.0,27.3,27.3,100.0,0.0,70.3,0.0,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,22.000000,3660798323.111112
[Loop at line 554 in engine::Evaluator::pieceEval],0.016999,0.016999,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,,,176705000,0.203390,2114257855.058824
chess::Bitboard::{ctor},0.016999,0.016999,0.0,0.0,50.0,50.0,0.0,7.3,0.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,155740000,0.461538,4228515710.117647
chess::operator&,0.016999,0.016999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,389350000,0.392308,8985595884.000000
chess::operator-,0.016999,0.016999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,158735000,0.698113,6518961719.764706
chess::operator|,0.016999,0.016999,0.0,0.0,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,,,149750000,0.420000,3699951246.352942
"std::_Atomic_storage<unsigned __int64,8>::load",0.016999,0.016999,0.0,0.0,77.8,77.8,0.0,36.3,43.6,0.0,50.1,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,,,35940000,2.416667,5109456483.058824
std::popcount,0.016999,0.016999,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,140765000,1.021277,8457031420.235294
chess::Bitboard::operator bool,0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,59900000,1.100000,4118398113.500000
chess::Bitboard::operator|=,0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167720000,0.589286,6177597170.250000
chess::Position::getPieceBb,0.015999,0.015999,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,140765000,0.702128,6177597170.250000
chess::Square::pawnPush,0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,401330000,0.208955,5241597599.000000
chess::Square::{ctor},0.015999,0.015999,0.0,0.0,16.7,16.7,0.0,0.0,0.0,0.0,2.9,0.0,5.7,2.9,0.0,0.0,0.0,0.0,0.0,,,143760000,0.354167,3182398542.250000
chess::StaticMoveList<256>::push_back,0.015999,0.015999,0.0,0.0,9.1,9.1,0.0,0.0,4.8,0.0,5.0,0.0,31.3,9.4,0.0,0.0,0.0,0.0,0.0,,,266555000,0.438202,7300796655.750000
chess::operator&,0.015999,0.015999,0.0,0.0,0.0,0.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,137770000,0.521739,4492797942.000000
chess::operator+=,0.015999,0.015999,0.0,0.0,7.1,7.1,23.8,0.0,6.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,464225000,0.200000,5803197341.750000
chess::operator+=,0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,,,98835000,0.848485,5241597599.000000
chess::operator+=,0.015999,0.015999,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,296505000,0.282828,5241597599.000000
chess::operator+=,0.015999,0.015999,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,176705000,0.508475,5615997427.500000
chess::operator|,0.015999,0.015999,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,164725000,0.381818,3931198199.250000
engine::Evaluator::valueFromScore,0.015999,0.015999,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,284525000,0.378947,6739196913.000000
"std::array<chess::Bitboard,64>::operator[]",0.015999,0.015999,0.0,0.0,12.5,12.5,27.8,27.8,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,239600000,0.125000,1871999142.500000
"[Loop at line 8602 in std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>]",0.014999,0.014999,0.0,0.0,0.0,0.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26955000,0.888889,1597439268.266667
[Loop@0x14000115b in func@0x1400010e0],0.014999,0.014999,0.0,0.0,75.0,75.0,71.5,0.0,0.0,4.8,100.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,,,0,,7188476707.200000
chess::Bitboard::operator bool,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,209650000,0.285714,3993598170.666667
chess::Bitboard::operator|=,0.014999,0.014999,0.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,149750000,0.320000,3194878536.533333
chess::Bitboard::operator|=,0.014999,0.014999,0.0,0.0,20.0,20.0,0.0,7.3,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,176705000,0.457627,5391357530.400001
chess::Move::encode,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,173710000,0.896552,10383355243.733334
chess::Position::getPieceBb,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,116805000,0.589744,4592637896.266667
chess::StaticMoveList<256>::empty,0.014999,0.014999,0.0,0.0,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,290515000,0.484536,9384955701.066666
chess::moveValueGreaterComparator::operator(),0.014999,0.014999,0.0,0.0,6.7,6.7,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77870000,1.000000,5191677621.866667
chess::operator&,0.014999,0.014999,0.0,0.0,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,437270000,0.239726,6988796798.666667
chess::operator&,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,284525000,0.357895,6789116890.133333
chess::operator&,0.014999,0.014999,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,80865000,0.851852,4592637896.266667
chess::operator+=,0.014999,0.014999,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,272545000,0.362637,6589436981.600000
chess::operator-,0.014999,0.014999,0.0,0.0,100.0,100.0,73.0,0.0,10.4,0.0,20.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,,,38935000,1.461538,3793918262.133333
chess::operator-,0.014999,0.014999,0.0,0.0,0.0,0.0,5.4,5.4,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,152745000,0.705882,7188476707.200000
chess::operator~,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,137770000,0.695652,6389757073.066667
chess::typeOf,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,428285000,0.230769,6589436981.600000
func@0x1406ac1e0,0.014999,0.014999,0.0,0.0,33.3,33.3,100.0,16.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,5.000000,1996799085.333333
"std::array<chess::Bitboard,8>::operator[]",0.014999,0.014999,0.0,0.0,0.0,0.0,15.7,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,137770000,0.760870,6988796798.666667
"std::array<chess::HistoryState,1024>::operator[]",0.014999,0.014999,0.0,0.0,66.7,66.7,15.9,0.0,63.6,0.0,40.1,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,173710000,0.431034,4991997713.333334
[Loop at line 1076 in chess::MoveGenerator::generateKingMoves],0.013999,0.013999,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,74875000,0.680000,3637026905.428571
[Loop at line 8518 in std::ranges::_Partition_by_median_guess_common],0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,74875000,1.280000,6846168292.571428
[Loop@0x140294b30 in func@0x140294a20],0.013999,0.013999,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,83860000,0.750000,4492797942.000000
chess::Position::getPieceBb,0.013999,0.013999,0.0,0.0,0.0,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,170715000,0.421053,5134626219.428571
chess::Square::file,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,251580000,0.130952,2353370350.571428
chess::operator&,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,173710000,0.517241,6418282774.285714
chess::operator&,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,227620000,0.447368,7274053810.857142
chess::operator+=,0.013999,0.013999,0.0,0.0,28.6,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,263560000,0.284091,5348568978.571429
chess::operator~,0.013999,0.013999,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,,,257570000,0.360465,6632225533.428572
engine::Search::thread,0.013999,0.013999,0.0,0.0,0.0,0.0,19.6,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,200665000,0.537313,7701939329.142858
"std::array<chess::Bitboard,64>::operator[]",0.013999,0.013999,0.0,0.0,28.6,28.6,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,209650000,0.071429,1069713795.714286
std::countr_zero,0.013999,0.013999,0.0,0.0,75.0,75.0,0.0,30.4,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,179700000,0.250000,3209141387.142857
std::max,0.013999,0.013999,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,302495000,0.366337,7915882088.285714
std::popcount,0.013999,0.013999,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,122795000,0.414634,3637026905.428571
std::popcount,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,5.142857,7701939329.142858
[Loop at line 8531 in std::ranges::_Partition_by_median_guess_common],0.012999,0.012999,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68885000,1.173913,6220797150.461539
[Loop at line 919 in chess::MoveGenerator::generatePawnMoves],0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,140765000,0.191489,2073599050.153846
[Loop@0x1400188d0 in func@0x140018860],0.012999,0.012999,0.0,0.0,100.0,100.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,3686398311.384615
chess::Bitboard::operator bool,0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77870000,0.153846,921599577.846154
chess::Bitboard::operator^=,0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,413310000,0.224638,7142396728.307693
chess::Bitboard::operator|=,0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,66.7,0.0,100.0,,,113810000,0.736842,6451197044.923077
chess::Direction::pawnPush,0.012999,0.012999,0.0,0.0,33.3,33.3,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,278535000,0.225806,4838397783.692307
chess::Position::getPiece,0.012999,0.012999,0.0,0.0,16.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,80865000,0.518519,3225598522.461538
chess::operator&,0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,,,86855000,0.413793,2764798733.538462
chess::operator&,0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,131780000,0.681818,6911996833.846153
chess::operator-,0.012999,0.012999,0.0,0.0,100.0,100.0,60.7,0.0,21.2,0.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62895000,2.761905,13363193878.769232
func@0x1400e3530,0.012999,0.012999,0.0,0.0,37.5,37.5,100.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,3.000000,2073599050.153846
func@0x1402947e0,0.012999,0.012999,0.0,0.0,28.6,28.6,0.0,66.8,0.0,0.0,46.7,0.0,3.3,23.4,0.0,0.0,0.0,0.0,0.0,,,44925000,0.866667,2995198628.000000
func@0x14033c480,0.012999,0.012999,0.0,0.0,61.5,61.5,0.0,53.7,0.0,35.8,30.1,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,,17970000,5.000000,6911996833.846153
func@0x1406b1730,0.012999,0.012999,0.0,0.0,20.0,20.0,33.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32945000,1.000000,2534398839.076923
"std::array<chess::Bitboard,64>::operator[]",0.012999,0.012999,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,107820000,0.472222,3916798205.846154
