Function,CPU Time,Performance-core (P-core):Memory Bound(%),Performance-core (P-core):Memory Bound:L1 Bound(%),Performance-core (P-core):Memory Bound:L2 Bound(%),Performance-core (P-core):Memory Bound:L3 Bound(%),Performance-core (P-core):Memory Bound:DRAM Bound(%),Performance-core (P-core):Memory Bound:Store Bound(%),Efficient-core (E-core):Memory Bound(%),Efficient-core (E-core):Memory Bound:L1 Bound(%),Efficient-core (E-core):Memory Bound:L2 Bound(%),Efficient-core (E-core):Memory Bound:L3 Bound(%),Efficient-core (E-core):Memory Bound:DRAM Bound(%),Loads,Stores,LLC Miss Count,Module,Function (Full),Source File,Start Address
chess::Bitboard::operator^=,0.019999,11.1,0.0,11.5,0.0,0.0,23.0,26.2,0.0,3.4,5.1,0.0,95002850,49001470,0,frankycpp_v1.5.exe,chess::Bitboard::operator^=,bitboard.h,0x14023ce99
chess::Position::doNullMove,0.019999,0.0,0.0,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59501785,20300609,0,frankycpp_v1.5.exe,chess::Position::doNullMove(void),Position.cpp,0x14023b7d0
chess::Position::getNextPlayer,0.019999,100.0,0.0,0.0,0.0,0.0,100.0,26.7,0.0,0.0,0.0,0.0,23400702,24800744,0,frankycpp_v1.5.exe,chess::Position::getNextPlayer,Position.h,0x1402428f3
chess::StaticMoveList<256>::push_back,0.019999,0.0,9.4,9.4,0.0,0.0,0.0,0.0,66.8,1.5,0.0,0.0,50201506,63201896,0,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x1402437ca
chess::operator&,0.019999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,28500855,26900807,0,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x140249045
chess::operator|,0.019999,60.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,68402052,10900327,0,frankycpp_v1.5.exe,chess::operator|,bitboard.h,0x140169596
engine::Search::thread,0.019999,55.6,26.2,0.0,35.0,0.0,8.7,10.2,0.0,0.0,0.0,0.0,52201566,35301059,0,frankycpp_v1.5.exe,engine::Search::thread,Search.h,0x14020a7b5
std::countr_zero,0.019999,0.0,0.0,11.1,11.1,0.0,0.0,,,,,,70802124,50401512,0,frankycpp_v1.5.exe,std::countr_zero,bit,0x140249198
chess::Bitboard::operator bool,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,29300879,14300429,0,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x140243884
chess::Bitboard::operator~,0.018999,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,46201386,88402652,0,frankycpp_v1.5.exe,chess::Bitboard::operator~,bitboard.h,0x140242be2
chess::Move::operator==,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,41201236,5500165,0,frankycpp_v1.5.exe,chess::Move::operator==,PVTable.h,0x14024072f
chess::Square::pawnPush,0.018999,0.0,0.0,0.0,0.0,0.0,11.8,22.3,0.0,0.0,0.0,0.0,77302319,49201476,0,frankycpp_v1.5.exe,chess::Square::pawnPush,square.h,0x14023b4a5
chess::StaticMoveList<256>::empty,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0,52601578,38901167,0,frankycpp_v1.5.exe,chess::StaticMoveList<256>::empty,staticmovelist.h,0x14024235b
chess::operator+,0.018999,0.0,0.0,14.7,29.4,0.0,14.7,0.0,0.0,,,,17000510,243907317,0,frankycpp_v1.5.exe,chess::operator+,value.h,0x1402487c5
chess::operator-,0.018999,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3300099,8100243,0,frankycpp_v1.5.exe,chess::operator-,direction.h,0x140242c33
func@0x140e1c190,0.018999,100.0,0.0,100.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,0,0,nvlddmkm.sys,func@0x140e1c190,[Unknown],0x140e1c190
chess::operator&,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70702121,29500885,0,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14027bc4e
chess::operator+,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,58601758,35601068,0,frankycpp_v1.5.exe,chess::operator+,value.h,0x14020c638
chess::operator+,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,41601248,25400762,0,frankycpp_v1.5.exe,chess::operator+,depth.h,0x14020b6fe
chess::operator|,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68802064,38301149,0,frankycpp_v1.5.exe,chess::operator|,bitboard.h,0x14023bcfd
chess::typeOf,0.017999,25.0,0.0,0.0,0.0,0.0,35.0,,0.0,0.0,0.0,0.0,115603468,65201956,0,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14023b481
"std::_Hash<std::_Umap_traits<unsigned __int64,book::BookEntry,std::_Uhash_compare<unsigned __int64,std::hash<unsigned __int64>,std::equal_to<unsigned __int64> >,std::allocator<std::pair<unsigned __int64 const ,book::BookEntry> >,0> >::_Find_last",0.017999,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,2200066,2200066,0,frankycpp_v1.5.exe,"std::_Hash<std::_Umap_traits<unsigned __int64,book::BookEntry,std::_Uhash_compare<unsigned __int64,std::hash<unsigned __int64>,std::equal_to<unsigned __int64> >,std::allocator<std::pair<unsigned __int64 const ,book::BookEntry> >,0> >::_Find_last",xhash,0x140265dc0
"std::array<chess::Move,128>::operator[]",0.017999,100.0,100.0,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,16100483,9700291,0,frankycpp_v1.5.exe,"std::array<chess::Move,128>::operator[]",array,0x14020a7ae
chess::Bitboard::operator^=,0.016999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61701851,81802454,0,frankycpp_v1.5.exe,chess::Bitboard::operator^=,bitboard.h,0x14027bb1d
chess::StaticMoveList<256>::empty,0.016999,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89402682,45701371,0,frankycpp_v1.5.exe,chess::StaticMoveList<256>::empty,staticmovelist.h,0x140240703
chess::operator-,0.016999,100.0,85.7,0.0,24.5,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,frankycpp_v1.5.exe,chess::operator-,value.h,0x14020c75c
engine::Search::search::__l2::<lambda_1>::operator(),0.016999,0.0,55.1,0.0,18.4,0.0,18.4,7.3,0.0,0.0,0.5,0.0,78102343,35001050,0,frankycpp_v1.5.exe,engine::Search::search::__l2::<lambda_1>::operator(),Search.cpp,0x14020adb1
engine::Search::valueFromTt,0.016999,33.3,35.0,0.0,35.0,0.0,0.0,100.0,100.0,0.0,4.6,0.2,19100573,6100183,0,frankycpp_v1.5.exe,"engine::Search::valueFromTt(class chess::Value,enum chess::Depth)",Search.cpp,0x14020cb80
chess::Move::to,0.015999,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,23700711,22800684,0,frankycpp_v1.5.exe,chess::Move::to,move.h,0x14027b9bf
chess::Move::type,0.015999,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32600978,16500495,0,frankycpp_v1.5.exe,chess::Move::type,move.h,0x14023bc72
chess::Position::getLastMove,0.015999,0.0,0.0,27.2,0.0,0.0,0.0,3.8,9.5,0.0,0.0,0.0,94902847,36201086,0,frankycpp_v1.5.exe,chess::Position::getLastMove,Position.h,0x1402427ab
chess::Position::getPieceBb,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31200936,6000180,400012,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x140249027
chess::Value::operator int,0.015999,40.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,111403342,65001950,0,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14023cdee
chess::Value::{ctor},0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42001260,39901197,0,frankycpp_v1.5.exe,chess::Value::{ctor},value.h,0x14027baa5
chess::operator-,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83902517,51901557,0,frankycpp_v1.5.exe,chess::operator-,value.h,0x14027ba83
chess::operator-,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96102883,44301329,0,frankycpp_v1.5.exe,chess::operator-,value.h,0x14027ba95
engine::Evaluator::valueFromScore,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,25300759,28600858,0,frankycpp_v1.5.exe,engine::Evaluator::valueFromScore,Evaluator.cpp,0x140248793
func@0x140208120,0.015999,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x140208120,[Unknown],0x140208120
func@0x14035f860,0.015999,0.0,81.6,81.6,0.0,0.0,0.0,17.0,12.1,2.6,0.7,0.0,22900687,1600048,0,ntoskrnl.exe,func@0x14035f860,[Unknown],0x14035f860
"std::array<chess::HistoryState,512>::operator[]",0.015999,50.0,9.4,28.3,0.0,0.0,0.0,,,,,,24600738,22500675,0,frankycpp_v1.5.exe,"std::array<chess::HistoryState,512>::operator[]",array,0x14023b5ca
std::ranges::_Swap::_Cpo::operator(),0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000090,1100033,0,frankycpp_v1.5.exe,std::ranges::_Swap::_Cpo::operator(),concepts,0x140243c8e
chess::Direction::pawnPush,0.014999,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90702721,105003150,0,frankycpp_v1.5.exe,chess::Direction::pawnPush,direction.h,0x140242bfa
chess::Direction::pawnPush,0.014999,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3800114,13500405,0,frankycpp_v1.5.exe,chess::Direction::pawnPush,direction.h,0x140242974
chess::Direction::{ctor},0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24800744,22500675,0,frankycpp_v1.5.exe,chess::Direction::{ctor},direction.h,0x140242efd
chess::Position::getPiece,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,24800744,5900177,0,frankycpp_v1.5.exe,chess::Position::getPiece,Position.h,0x14020c61e
chess::Position::getPieceBb,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,93302799,61701851,0,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x14027bc5a
chess::StaticMoveList<128>::pop_back,0.014999,100.0,16.0,31.9,16.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,9300279,8200246,0,frankycpp_v1.5.exe,chess::StaticMoveList<128>::pop_back,staticmovelist.h,0x14020c786
chess::operator+,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32700981,26800804,0,frankycpp_v1.5.exe,chess::operator+,castlingrights.h,0x14023b414
chess::operator-,0.014999,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,61101833,40801224,0,frankycpp_v1.5.exe,chess::operator-,value.h,0x140243161
chess::operator~,0.014999,100.0,0.0,66.8,66.8,0.0,0.0,26.7,0.0,0.0,10.1,0.0,2400072,3000090,0,frankycpp_v1.5.exe,chess::operator~,color.h,0x14023bc0f
chess::typeOf,0.014999,0.0,0.0,0.0,61.2,0.0,30.6,0.0,0.0,,,,33801014,83802514,0,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x140242c3e
func@0x14024f2a0,0.014999,0.0,0.0,26.2,0.0,0.0,0.0,,0.0,,,,2200066,0,0,ntoskrnl.exe,func@0x14024f2a0,[Unknown],0x14024f2a0
func@0x140da2c40,0.014999,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x140da2c40,[Unknown],0x140da2c40
std::countr_zero,0.014999,,0.0,0.0,0.0,0.0,61.2,0.0,0.0,0.0,0.0,0.0,25100753,13200396,0,frankycpp_v1.5.exe,std::countr_zero,bit,0x140242c28
chess::Bitboard::{ctor},0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37601128,43701311,0,frankycpp_v1.5.exe,chess::Bitboard::{ctor},bitboard.h,0x14023bb92
chess::Position::getPieceBb,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,56001680,67002010,0,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x14027bd5c
chess::StaticMoveList<256>::push_back,0.013999,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000420,41501245,0,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x1402431ec
chess::operator+=,0.013999,0.0,0.0,0.0,0.0,0.0,19.9,0.0,100.0,0.0,0.0,0.0,49101473,23500705,0,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140249227
chess::operator|,0.013999,33.3,0.0,24.5,0.0,0.0,24.5,0.0,0.0,,,,26100783,20600618,0,frankycpp_v1.5.exe,chess::operator|,bitboard.h,0x140242eb5
chess::operator|,0.013999,0.0,0.0,0.0,0.0,0.0,91.8,0.0,0.0,,,,15300459,4100123,0,frankycpp_v1.5.exe,chess::operator|,bitboard.h,0x14027b9a7
std::atomic<unsigned __int64>::{ctor},0.013999,20.0,100.0,0.0,36.7,0.0,0.0,,0.0,,,,800024,4400132,0,frankycpp_v1.5.exe,std::atomic<unsigned __int64>::{ctor},atomic,0x14024abfb
chess::Position::getNextPlayer,0.012999,0.0,100.0,0.0,0.0,0.0,52.5,,0.0,,,,22600678,3300099,0,frankycpp_v1.5.exe,chess::Position::getNextPlayer,Position.h,0x14020a8b1
chess::Position::getOccupiedBb,0.012999,0.0,0.0,0.0,0.0,0.0,16.3,0.0,0.0,,,,3300099,0,0,frankycpp_v1.5.exe,chess::Position::getOccupiedBb,Position.h,0x140248ea8
chess::StaticMoveList<256>::end,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,41201236,35201056,0,frankycpp_v1.5.exe,chess::StaticMoveList<256>::end,staticmovelist.h,0x14024261e
chess::Value::operator int,0.012999,60.0,26.7,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,60201806,36001080,0,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14023ceee
chess::moveValueGreaterComparator::operator(),0.012999,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,3300099,0,frankycpp_v1.5.exe,chess::moveValueGreaterComparator::operator(),move.h,0x140243cb0
chess::operator+,0.012999,,0.0,61.2,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,31900957,40001200,0,frankycpp_v1.5.exe,chess::operator+,value.h,0x14020c21a
chess::operator+=,0.012999,50.0,100.0,0.0,40.8,81.6,40.8,,0.0,,,,4400132,2200066,0,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140248a66
chess::operator+=,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24200726,7700231,0,frankycpp_v1.5.exe,chess::operator+=,value.h,0x14024891c
chess::operator-,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145204356,40501215,0,frankycpp_v1.5.exe,chess::operator-,value.h,0x14027bbcd
chess::operator-,0.012999,100.0,0.0,0.0,20.4,0.0,0.0,12.0,44.5,0.3,5.4,0.0,30400912,11400342,0,frankycpp_v1.5.exe,chess::operator-,value.h,0x14020bcdb
chess::operator-=,0.012999,100.0,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,12000360,0,0,frankycpp_v1.5.exe,chess::operator-=,depth.h,0x14020b95f
chess::operator~,0.012999,100.0,0.0,0.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39201176,3300099,0,frankycpp_v1.5.exe,chess::operator~,color.h,0x14023b5bc
engine::Search::thread,0.012999,33.3,52.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,80702421,28000840,0,frankycpp_v1.5.exe,engine::Search::thread,Search.h,0x14020c823
func@0x1406b2290,0.012999,,0.0,36.7,0.0,0.0,0.0,,0.0,,,,2200066,3100093,0,ntoskrnl.exe,func@0x1406b2290,[Unknown],0x1406b2290
"std::array<chess::Bitboard,8>::operator[]",0.012999,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,29600888,42601278,0,frankycpp_v1.5.exe,"std::array<chess::Bitboard,8>::operator[]",array,0x140242eea
_std_type_info_compare,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19800594,7000210,0,vcruntime140.dll,_std_type_info_compare,[Unknown],0x180005030
chess::Bitboard::operator bool,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11000330,7800234,0,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x140243242
chess::Bitboard::operator|=,0.011999,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,41901257,24700741,0,frankycpp_v1.5.exe,chess::Bitboard::operator|=,bitboard.h,0x140248bbe
chess::Bitboard::popLSB,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900357,8800264,0,frankycpp_v1.5.exe,chess::Bitboard::popLSB,bitboard.h,0x1402437a0
chess::Move::value,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4400132,19200576,0,frankycpp_v1.5.exe,chess::Move::value,move.h,0x1402427f8
chess::Position::getMidPosValue,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,67202016,8800264,0,frankycpp_v1.5.exe,chess::Position::getMidPosValue,Position.h,0x14024875a
chess::Position::getOccupiedBb,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,37501125,26100783,0,frankycpp_v1.5.exe,chess::Position::getOccupiedBb,Position.h,0x14023bcfd
chess::Position::undoNullMove,0.011999,0.0,0.0,52.5,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,7400222,1500045,0,frankycpp_v1.5.exe,chess::Position::undoNullMove(void),Position.cpp,0x14023b8b0
chess::moveValueGreaterComparator::operator(),0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500165,5200156,0,frankycpp_v1.5.exe,chess::moveValueGreaterComparator::operator(),move.h,0x140243c70
chess::operator+=,0.011999,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104603138,8800264,0,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140249746
chess::operator-=,0.011999,75.0,0.0,0.0,0.0,0.0,100.0,,0.0,,,,3700111,2200066,0,frankycpp_v1.5.exe,chess::operator-=,depth.h,0x14020b989
engine::PVTable::update,0.011999,0.0,0.0,33.4,0.0,0.0,0.0,,0.0,0.0,2.7,0.0,15500465,400012,0,frankycpp_v1.5.exe,"engine::PVTable::update(class chess::Move,enum chess::Depth)",PVTable.h,0x1401ffc00
engine::TT::Entry::Entry,0.011999,,0.0,0.0,45.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,13200396,15400462,0,frankycpp_v1.5.exe,engine::TT::Entry::Entry(void),TT.h,0x14024b2a0
"std::array<chess::Bitboard,8>::operator[]",0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24200726,17300519,0,frankycpp_v1.5.exe,"std::array<chess::Bitboard,8>::operator[]",array,0x140242feb
std::clamp,0.011999,33.3,0.0,0.0,0.0,0.0,8.2,,0.0,,,,84502535,14300429,0,frankycpp_v1.5.exe,std::clamp,algorithm,0x14020ba5e
__builtin_array_init_helper<class chess::Value>,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,28400852,24000720,0,frankycpp_v1.5.exe,"__builtin_array_init_helper<class chess::Value>(class chess::Value *,unsigned __int64)",[Unknown],0x14027be80
chess::Bitboard::popLSB,0.010999,0.0,36.7,0.0,0.0,0.0,18.4,0.0,0.0,,,,20400612,13600408,0,frankycpp_v1.5.exe,chess::Bitboard::popLSB,bitboard.h,0x140243435
chess::operator+=,0.010999,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,43701311,22800684,0,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140248f41
chess::operator^=,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33801014,13100393,0,frankycpp_v1.5.exe,chess::operator^=,bitboards.h,0x14027bad2
chess::operator|,0.010999,25.0,0.0,0.0,0.0,0.0,28.3,,0.0,0.0,0.0,0.0,22400672,13800414,0,frankycpp_v1.5.exe,chess::operator|,bitboard.h,0x1402490fe
chess::typeOf,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,46901407,28400852,0,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14023cd4a
func@0x140208780,0.010999,66.7,5.7,11.5,5.7,0.0,0.0,,,,,,13200396,5500165,0,ntoskrnl.exe,func@0x140208780,[Unknown],0x140208780
"std::array<int,64>::operator[]",0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,32000960,15400462,0,frankycpp_v1.5.exe,"std::array<int,64>::operator[]",array,0x14020b9aa
std::atomic<unsigned __int64>::{ctor},0.010999,100.0,0.0,0.0,81.6,0.0,0.0,80.1,0.0,0.0,31.5,0.0,2600078,800024,0,frankycpp_v1.5.exe,std::atomic<unsigned __int64>::{ctor},atomic,0x140246dde
std::countr_zero,0.010999,33.3,19.9,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,38201146,21100633,0,frankycpp_v1.5.exe,std::countr_zero,bit,0x140248e70
std::popcount,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,6400192,2200066,0,frankycpp_v1.5.exe,std::popcount,bit,0x140248c4d
chess::Bitboard::operator bool,0.009999,0.0,0.0,0.0,0.0,0.0,61.2,,,,,,33801014,44501335,0,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x14024923b
chess::Bitboard::popLSB,0.009999,0.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,13700411,4600138,0,frankycpp_v1.5.exe,chess::Bitboard::popLSB,bitboard.h,0x14024360a
chess::Move::encode,0.009999,0.0,0.0,0.0,0.0,0.0,73.5,0.0,0.0,,,,25000750,20900627,0,frankycpp_v1.5.exe,chess::Move::encode,move.h,0x140243158
chess::StaticMoveList<256>::empty,0.009999,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,,,,56101683,38901167,0,frankycpp_v1.5.exe,chess::StaticMoveList<256>::empty,staticmovelist.h,0x140242612
chess::StaticMoveList<256>::push_back,0.009999,0.0,0.0,24.5,0.0,24.5,24.5,0.0,0.0,0.0,0.0,0.0,38301149,22400672,0,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x14024382f
chess::colorOf,0.009999,0.0,0.0,0.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700231,1100033,0,frankycpp_v1.5.exe,chess::colorOf,piece.h,0x140240921
chess::operator&,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,55401662,32200966,0,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14027bc42
chess::operator+=,0.009999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,8200246,7100213,0,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140248f53
chess::operator-,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20800624,3800114,0,frankycpp_v1.5.exe,chess::operator-,depth.h,0x14020b931
chess::operator>=,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55701671,15400462,0,frankycpp_v1.5.exe,chess::operator>=,value.h,0x14020ca1d
chess::operator|,0.009999,0.0,66.8,0.0,0.0,0.0,0.0,,0.0,,,,31300939,27500825,0,frankycpp_v1.5.exe,chess::operator|,bitboard.h,0x14023bb2d
chess::operator|,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85802574,135704071,0,frankycpp_v1.5.exe,chess::operator|,bitboard.h,0x14027bd8c
func@0x140362c02,0.009999,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.7,2400072,0,0,ntoskrnl.exe,func@0x140362c02,[Unknown],0x140362c02
func@0x1406acd40,0.009999,25.0,0.0,0.0,21.0,10.5,0.0,0.0,0.0,,,,3300099,0,0,ntoskrnl.exe,func@0x1406acd40,[Unknown],0x1406acd40
func@0x140da8c2f,0.009999,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,0,0,nvlddmkm.sys,func@0x140da8c2f,[Unknown],0x140da8c2f
"std::array<chess::Bitboard,64>::operator[]",0.009999,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.0,,,,15400462,2400072,0,frankycpp_v1.5.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x140248b59
"std::array<chess::Bitboard,64>::operator[]",0.009999,100.0,0.0,0.0,0.0,0.0,91.8,,0.0,,,,10500315,1600048,0,frankycpp_v1.5.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14023ce5e
std::max,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98902967,41501245,0,frankycpp_v1.5.exe,std::max,utility,0x14027baaf
chess::Bitboard::operator|=,0.008999,0.0,61.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,20300609,10400312,0,frankycpp_v1.5.exe,chess::Bitboard::operator|=,bitboard.h,0x140248bad
chess::Bitboard::popLSB,0.008999,0.0,24.5,0.0,0.0,0.0,36.7,0.0,0.0,0.0,0.0,0.0,14400432,9600288,0,frankycpp_v1.5.exe,chess::Bitboard::popLSB,bitboard.h,0x140248f90
chess::Bitboard::popLSB,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,,66.8,5.3,0.0,0.0,10400312,9600288,0,frankycpp_v1.5.exe,chess::Bitboard::popLSB,bitboard.h,0x140243514
chess::Bitboard::shifted,0.008999,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24300729,9900297,0,frankycpp_v1.5.exe,chess::Bitboard::shifted,bitboard.h,0x140242d67
chess::Color::iterator::operator++,0.008999,100.0,0.0,0.0,0.0,0.0,100.0,,,,,,22000660,2400072,0,frankycpp_v1.5.exe,chess::Color::iterator::operator++,color.h,0x140248cfc
chess::Move::to,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18400552,7200216,0,frankycpp_v1.5.exe,chess::Move::to,move.h,0x14023bc8e
chess::Position::getNextPlayer,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900057,1600048,0,frankycpp_v1.5.exe,chess::Position::getNextPlayer,Position.h,0x140243329
chess::Rank::promotionFor,0.008999,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,34701041,40701221,0,frankycpp_v1.5.exe,chess::Rank::promotionFor,rank.h,0x14024302f
