Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L1 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L2 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L3 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:DRAM Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L1 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L2 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L3 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:DRAM Bound(%),Vectorization(%),Vectorization:% of FP Ops(%),Vectorization:FP Ops: Packed(%),Vectorization:FP Ops: Scalar(%),Vectorization:Vector Instruction Set,Vectorization:Loop Type,Instructions Retired,CPI Rate,Average CPU Frequency
chess::operator&,0.018999,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,104825000,0.085714,472926234.000000
chess::operator&,0.018999,0.018999,0.0,0.0,0.0,0.0,77.1,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,,,110815000,0.378378,2206989092.000000
chess::operator-,0.018999,0.018999,0.0,0.0,85.7,85.7,57.4,0.0,20.9,0.0,21.0,20.0,7.1,53.4,0.0,0.0,0.0,0.0,0.0,,,92845000,1.193548,5832756886.000000
chess::operator|,0.018999,0.018999,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,131780000,1.113636,7724461822.000000
"std::array<unsigned __int64,64>::operator[]",0.018999,0.018999,0.0,0.0,55.6,55.6,24.9,0.0,10.7,0.0,7.1,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,,,218635000,0.684932,7882103900.000001
chess::Bitboard::operator bool,0.017999,0.017999,0.0,0.0,3.8,3.8,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,362395000,0.446281,8985598446.000000
chess::Move::to,0.017999,0.017999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,74875000,0.800000,3327999424.444445
chess::StaticMoveList<128>::pop_back,0.017999,0.017999,0.0,0.0,100.0,100.0,41.7,23.8,17.9,0.0,11.7,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,65890000,1.409091,5158399107.888889
chess::StaticMoveList<128>::push_back,0.017999,0.017999,0.0,0.0,100.0,100.0,27.8,33.4,33.4,5.6,,,,,,0.0,0.0,0.0,0.0,,,0,,4991999136.666667
chess::operator-,0.017999,0.017999,0.0,0.0,72.7,72.7,31.3,10.4,26.1,5.2,,,,,,0.0,0.0,0.0,0.0,,,14975000,6.400000,5324799079.111111
chess::typeOf,0.017999,0.017999,0.0,0.0,9.1,9.1,5.5,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,,,467220000,0.397436,10316798215.777779
chess::typeOf,0.017999,0.017999,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,107820000,0.555556,3327999424.444445
func@0x1402077c0,0.017999,0.017999,0.0,0.0,62.5,62.5,0.0,50.1,0.0,33.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11980000,2.750000,1830399683.444445
std::min,0.017999,0.017999,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,206655000,0.246377,2828799510.777778
[Loop at line 8531 in std::ranges::_Partition_by_median_guess_common],0.016999,0.016999,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,101830000,0.911765,5461834349.529411
chess::Position::getNextPlayer,0.016999,0.016999,0.0,0.0,16.7,16.7,0.0,55.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,0.400000,1057129228.941177
chess::moveValueGreaterComparator::operator(),0.016999,0.016999,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77870000,1.576923,7223716397.764706
chess::operator+,0.016999,0.016999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,182695000,0.459016,4933269735.058824
chess::operator+=,0.016999,0.016999,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,116805000,0.487179,3347575891.647059
chess::operator+=,0.016999,0.016999,0.0,0.0,40.0,40.0,0.0,0.0,4.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,164725000,0.690909,6695151783.294118
chess::operator-,0.016999,0.016999,0.0,0.0,14.3,14.3,18.5,74.2,18.5,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,170715000,0.385965,3876140506.117647
chess::Bitboard::operator^=,0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,308485000,0.155340,2995199482.000000
chess::Position::doNullMove,0.015999,0.015999,0.0,0.0,25.0,25.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,143760000,0.958333,8611198510.750000
chess::Position::getNextPlayer,0.015999,0.015999,0.0,0.0,0.0,0.0,8.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,182695000,0.770492,8798398478.375000
chess::operator-,0.015999,0.015999,0.0,0.0,60.0,60.0,46.4,9.3,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,83860000,0.642857,3369599417.250000
chess::operator|,0.015999,0.015999,0.0,0.0,25.0,25.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,89850000,0.366667,2059199643.875000
chess::typeOf,0.015999,0.015999,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,377370000,0.158730,3743999352.500000
func@0x140208780,0.015999,0.015999,0.0,0.0,30.0,30.0,12.8,0.0,32.1,6.4,40.1,0.0,0.0,30.1,10.0,0.0,0.0,0.0,0.0,SSE(128),,14975000,5.600000,5241599093.500000
func@0x14035f860,0.015999,0.015999,0.0,0.0,0.0,0.0,27.8,55.6,27.8,0.0,23.7,18.2,5.1,1.0,1.0,0.0,0.0,0.0,0.0,,,38935000,1.307692,3182399449.625000
func@0x1406acd40,0.015999,0.015999,0.0,0.0,0.0,0.0,0.0,69.6,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,12.000000,2246399611.500000
[Loop at line 1559 in engine::Search::search],0.014999,0.014999,0.0,0.0,7.1,7.1,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,242595000,0.370370,5990398964.000000
chess::Bitboard::operator bool,0.014999,0.014999,0.0,0.0,9.1,9.1,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,296505000,0.313131,6190078929.466667
chess::Bitboard::operator bool,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,0.600000,1797119689.200000
chess::Bitboard::popLSB,0.014999,0.014999,0.0,0.0,16.7,16.7,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,107820000,1.027778,7388158722.266667
chess::Move::encode,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,80865000,0.629630,3394559412.933333
chess::Move::setValue,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,3.9,1.0,1.0,0.0,0.0,0.0,0.0,,,224625000,0.333333,4991999136.666667
chess::Move::{ctor},0.014999,0.014999,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,92845000,0.322581,1996799654.666667
chess::operator+,0.014999,0.014999,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,353410000,0.381356,8985598446.000000
chess::operator|,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,350415000,0.367521,8586238515.066667
chess::operator|,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,92845000,0.516129,3194879447.466667
engine::Search::isTimeAlmostUp,0.014999,0.014999,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17970000,0.666667,798719861.866667
func@0x140362160,0.014999,0.014999,0.0,0.0,0.0,0.0,0.0,12.4,18.5,12.4,30.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,10.333333,6190078929.466667
"std::array<std::array<int,64>,64>::operator[]",0.014999,0.014999,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,65890000,0.772727,3394559412.933333
std::max,0.014999,0.014999,0.0,0.0,0.0,0.0,11.5,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,311480000,0.278846,5790718998.533334
chess::Attacks::detail::Magic::index,0.013999,0.013999,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,2.1,3.5,9.7,0.0,0.0,0.0,0.0,0.0,0.0,,,215640000,0.736111,11338969467.571428
chess::Bitboard::operator~,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,113810000,0.394737,3209142302.142857
chess::StaticMoveList<256>::push_back,0.013999,0.013999,0.0,0.0,0.0,0.0,11.1,22.3,11.1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,170715000,0.263158,3209142302.142857
chess::operator*,0.013999,0.013999,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,86855000,0.793103,4920684863.285714
chess::operator+,0.013999,0.013999,0.0,0.0,66.7,66.7,0.0,23.8,31.8,7.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,341430000,0.184211,4492799223.000000
chess::operator-,0.013999,0.013999,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,,,245590000,0.378049,6632227424.428572
chess::operator|,0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,55.6,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,8985000,2.000000,1283656920.857143
engine::Evaluator::valueFromScore,0.013999,0.013999,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,77.3,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,,,164725000,0.745455,8771655625.857141
engine::PawnTT::getHash,0.013999,0.013999,0.0,0.0,100.0,100.0,62.0,0.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68885000,1.695652,8343769985.571428
"std::array<chess::Bitboard,64>::operator[]",0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,86855000,0.586207,3637027942.428571
"std::array<chess::Bitboard,64>::operator[]",0.013999,0.013999,0.0,0.0,10.0,10.0,91.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,116805000,0.410256,3423085122.285714
"std::array<engine::PlyInfo,128>::operator[]",0.013999,0.013999,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,,,80865000,2.111111,12194740748.142857
std::countr_zero,0.013999,0.013999,0.0,0.0,54.5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,107820000,0.777778,5990398964.000000
"[Loop at line 8602 in std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>]",0.012999,0.012999,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50915000,1.000000,3916799322.615385
chess::Bitboard::operator bool,0.012999,0.012999,0.0,0.0,16.7,16.7,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83860000,0.607143,3916799322.615385
chess::Bitboard::operator&=,0.012999,0.012999,0.0,0.0,33.3,33.3,0.0,0.0,20.9,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,116805000,0.205128,1843199681.230769
chess::Bitboard::popLSB,0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,,,125790000,0.738095,7142398764.769231
chess::Value::{ctor},0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,152745000,0.431373,5068799123.384615
chess::operator&,0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,146755000,0.326531,3686399362.461539
chess::operator&,0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,1.066667,3686399362.461539
chess::operator+,0.012999,0.012999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,212645000,0.521127,8524798525.692308
chess::operator~,0.012999,0.012999,0.0,0.0,50.0,50.0,10.4,52.2,20.9,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11980000,4.750000,4377599242.923077
engine::PawnTT::Entry::{ctor},0.012999,0.012999,0.0,0.0,60.0,60.0,0.0,11.5,63.3,5.8,,,,,,0.0,0.0,0.0,0.0,,,32945000,2.636364,6681598844.461538
func@0x140002700,0.012999,0.012999,0.0,0.0,100.0,100.0,0.0,39.3,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,0,,3916799322.615385
[Loop@0x180005040 in _std_type_info_compare],0.011999,0.011999,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,137770000,0.347826,3993599309.333333
chess::Bitboard::operator|=,0.011999,0.011999,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,137770000,0.152174,1747199697.833333
chess::Bitboard::popLSB,0.011999,0.011999,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,116805000,0.333333,3244799438.833333
chess::Direction::pawnPush,0.011999,0.011999,0.0,0.0,100.0,100.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,74875000,0.520000,3244799438.833333
chess::Position::getLastMove,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71880000,0.250000,1497599741.000000
chess::Square::pawnPush,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,269550000,0.222222,4991999136.666667
chess::StaticMoveList<256>::end,0.011999,0.011999,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,224625000,0.493333,9235198402.833334
chess::Value::isValid,0.011999,0.011999,0.0,0.0,0.0,0.0,10.8,5.4,16.2,0.0,92.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77870000,1.307692,8486398532.333334
chess::operator+=,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,101830000,0.500000,4243199266.166667
chess::operator+=,0.011999,0.011999,0.0,0.0,33.3,33.3,38.5,0.0,70.6,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,26955000,2.888889,6489598877.666666
engine::Search::evaluate,0.011999,0.011999,0.0,0.0,0.0,0.0,8.3,8.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83860000,0.750000,5241599093.500000
func@0x1402083c0,0.011999,0.011999,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0
"std::array<int,64>::operator[]",0.011999,0.011999,0.0,0.0,50.0,50.0,41.7,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,98835000,0.848485,6988798791.333334
[Loop@0x140248f20 in func@0x140248eb0],0.010999,0.010999,0.0,0.0,100.0,100.0,0.0,55.6,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,0,,1633745172.000000
[Loop@0x1403fc597 in func@0x1403fc525],0.010999,0.010999,0.0,0.0,0.0,0.0,100.0,0.0,55.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,0,,816872586.000000
chess::Move::promotionType,0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,4.000000,1089163448.000000
chess::Rank::promotionFor,0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,98835000,1.212121,10891634480.000000
chess::Square::{ctor},0.010999,0.010999,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,179700000,0.533333,8713307584.000000
chess::operator-,0.010999,0.010999,0.0,0.0,100.0,100.0,100.0,16.7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2722908620.000000
func@0x1400e0af0,0.010999,0.010999,0.0,0.0,100.0,100.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26955000,3.555556,8713307584.000000
func@0x140361cc0,0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,14975000,3.000000,4084362930.000000
func@0x1406b2290,0.010999,0.010999,0.0,0.0,0.0,0.0,27.8,27.8,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,1.428571,2722908620.000000
"std::array<chess::Bitboard,8>::operator[]",0.010999,0.010999,0.0,0.0,0.0,0.0,10.4,0.0,5.2,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,,,158735000,0.641509,9257889308.000000
"std::array<chess::Move,128>::operator[]",0.010999,0.010999,0.0,0.0,75.0,75.0,55.6,11.1,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,89850000,0.500000,4084362930.000000
std::countr_zero,0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,122795000,0.634146,7079562412.000000
[Loop at line 620 in chess::Position::checkRepetitions],0.009999,0.009999,0.0,0.0,100.0,100.0,49.1,0.0,58.9,0.0,100.0,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,8.000000,7188478756.800000
chess::Bitboard::operator|=,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,59900000,0.250000,1497599741.000000
chess::Move::operator==,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,128785000,0.720930,9285118394.200001
chess::Position::getPiece,0.009999,0.009999,0.0,0.0,,,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53910000,0.388889,2096639637.400000
chess::Position::getPieceBb,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,203660000,0.294118,5990398964.000000
chess::Position::getPieceBb,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,,,26955000,1.333333,3594239378.400000
chess::operator&,0.009999,0.009999,0.0,0.0,33.3,33.3,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,146755000,0.285714,4193279274.800000
chess::operator&,0.009999,0.009999,0.0,0.0,11.1,11.1,22.3,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,299500000,0.210000,6289918912.200000
chess::operator-,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,191680000,0.390625,7487998705.000000
chess::operator|,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,,,104825000,0.514286,5391359067.600000
chess::operator~,0.009999,0.009999,0.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,53910000,0.444444,2396159585.600000
chess::operator~,0.009999,0.009999,0.0,0.0,16.7,16.7,8.8,0.0,22.0,0.0,100.0,0.0,60.1,0.0,0.0,0.0,0.0,0.0,0.0,,,101830000,1.147059,11681277979.799999
engine::TT::getClusterIndex,0.009999,0.009999,0.0,0.0,0.0,0.0,100.0,20.9,0.0,0.0,16.1,0.0,1.5,49.9,0.0,0.0,0.0,0.0,0.0,,,11980000,3.750000,4492799223.000000
func@0x140246b60,0.009999,0.009999,0.0,0.0,25.0,25.0,0.0,0.0,62.6,0.0,16.7,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,4.666667,4193279274.800000
func@0x14024c9fb,0.009999,0.009999,0.0,0.0,,,0.0,100.0,100.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,,,0,,898559844.600000
func@0x140396000,0.009999,0.009999,0.0,0.0,75.0,75.0,0.0,50.6,5.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,9884158290.600000
func@0x1406b2a10,0.009999,0.009999,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,8.000000,2396159585.600000
func@0x140d9de50,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0
"std::_Atomic_storage<unsigned __int64,8>::load",0.009999,0.009999,0.0,0.0,57.1,57.1,92.7,0.0,74.2,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,,,23960000,1.875000,4492799223.000000
"std::_Tree<std::_Tset_traits<boost::archive::detail::basic_iarchive_impl::cobject_type,std::less<boost::archive::detail::basic_iarchive_impl::cobject_type>,std::allocator<boost::archive::detail::basic_iarchive_impl::cobject_type>,0> >::insert",0.009999,0.009999,0.0,0.0,16.7,16.7,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,155740000,0.269231,4193279274.800000
"std::array<int,64>::operator[]",0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,89850000,0.166667,1497599741.000000
RtlCopyMemory,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,23.8,23.8,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,SSE(128),,20965000,1.285714,2995199482.000000
chess::Bitboard::operator~,0.008999,0.008999,0.0,0.0,0.0,0.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,143760000,0.145833,2329599597.111111
chess::Bitboard::shifted,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53910000,0.888889,5324799079.111111
chess::Move::to,0.008999,0.008999,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,3.000000,998399827.333333
chess::Position::getPiece,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,56905000,0.736842,4659199194.222222
chess::operator+,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,62895000,0.809524,5657599021.555555
chess::operator+=,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,203660000,0.264706,5990398964.000000
chess::operator|,0.008999,0.008999,0.0,0.0,33.3,33.3,33.4,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,110815000,0.270270,3327999424.444445
chess::operator|,0.008999,0.008999,0.0,0.0,100.0,100.0,66.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,131780000,0.318182,4659199194.222222
chess::typeOf,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71880000,1.000000,7987198618.666666
chess::valueOf,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,161730000,0.851852,15308797352.444443
