Function,CPU Time,Performance-core (P-core):Memory Bound(%),Performance-core (P-core):Memory Bound:L1 Bound(%),Performance-core (P-core):Memory Bound:L2 Bound(%),Performance-core (P-core):Memory Bound:L3 Bound(%),Performance-core (P-core):Memory Bound:DRAM Bound(%),Performance-core (P-core):Memory Bound:Store Bound(%),Efficient-core (E-core):Memory Bound(%),Efficient-core (E-core):Memory Bound:L1 Bound(%),Efficient-core (E-core):Memory Bound:L2 Bound(%),Efficient-core (E-core):Memory Bound:L3 Bound(%),Efficient-core (E-core):Memory Bound:DRAM Bound(%),Loads,Stores,LLC Miss Count,Module,Function (Full),Source File,Start Address
Position::getPieceBb,0.006000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25000750,7400222,0,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x140245bc7
[ntoskrnl.exe],0.006000,50.0,0.0,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,4400132,2200066,0,ntoskrnl.exe,[ntoskrnl.exe],[Unknown],0x0
__builtin_array_init_helper<class Value>,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29700891,15800474,0,frankycpp_v1.4.exe,"__builtin_array_init_helper<class Value>(class Value *,unsigned __int64)",[Unknown],0x140277c10
calc_symLen,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400132,3300099,0,frankycpp_v1.4.exe,"calc_symLen(struct PairsData *, unsigned int, char *)",tbprobe.c,0x14027d630
func@0x1403606c0,0.006000,50.0,0.0,68.9,0.0,0.0,0.0,35.6,0.0,0.0,0.0,1.1,6300189,2200066,0,ntoskrnl.exe,func@0x1403606c0,[Unknown],0x1403606c0
func@0x180011200,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,6600198,0,vcruntime140.dll,func@0x180011200,[Unknown],0x180011200
moveValueGreaterComparator::operator(),0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12100363,1100033,0,frankycpp_v1.4.exe,moveValueGreaterComparator::operator(),move.h,0x14021cfc0
operator&,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200486,1100033,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140245795
operator&,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,31900957,45501365,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140277ae9
operator-,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14700441,11000330,0,frankycpp_v1.4.exe,operator-,direction.h,0x1402406f3
operator-,0.006000,0.0,0.0,40.8,81.6,0.0,0.0,,0.0,,,,14700441,4800144,0,frankycpp_v1.4.exe,operator-,value.h,0x14020a1be
operator|,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15100453,4400132,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x140245a31
operator|,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12900387,10500315,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x140245b54
"std::array<std::array<int,64>,64>::operator[]",0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500825,4400132,0,frankycpp_v1.4.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x1402391af
std::countr_zero,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100693,5500165,0,frankycpp_v1.4.exe,std::countr_zero,bit,0x1402779f8
"std::ranges::_Inplace_merge_buffer_right<Move *,moveValueGreaterComparator,std::identity>",0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3700111,1500045,0,frankycpp_v1.4.exe,"std::ranges::_Inplace_merge_buffer_right<Move *,moveValueGreaterComparator,std::identity>(class Move *, class Move *, class Move *, class Move *, const __int64, struct moveValueGreaterComparator, struct std::identity)",algorithm,0x14021d030
typeOf,0.006000,0.0,0.0,0.0,0.0,0.0,18.4,,0.0,,,,30800924,33401002,0,frankycpp_v1.4.exe,typeOf,piece.h,0x1402406fe
Bitboard::operator bool,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34501035,12100363,0,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140241344
Bitboard::popLSB,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11800354,6300189,0,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x140240fd4
Direction::pawnPush,0.005000,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,12500375,11400342,0,frankycpp_v1.4.exe,Direction::pawnPush,direction.h,0x140240434
ExpInterlockedPopEntrySList,0.005000,100.0,100.0,0.0,45.9,0.0,0.0,,0.0,0.0,0.0,0.0,4400132,4400132,0,ntoskrnl.exe,ExpInterlockedPopEntrySList,[Unknown],0x1406b3210
KeReleaseSpinLock,0.005000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800144,2200066,0,ntoskrnl.exe,KeReleaseSpinLock,[Unknown],0x1402da360
Move::setValue,0.005000,50.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19500585,6600198,0,frankycpp_v1.4.exe,Move::setValue,move.h,0x1402401c2
PVTable::clear,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,7100213,1900057,0,frankycpp_v1.4.exe,PVTable::clear,PVTable.h,0x140208cf8
Position::getNextPlayer,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,30200906,29700891,0,frankycpp_v1.4.exe,Position::getNextPlayer,Position.h,0x14024109e
Position::getPieceBb,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4800144,3300099,0,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x1402410be
Search::isTimeAlmostUp,0.005000,0.0,0.0,0.0,52.5,0.0,0.0,0.0,0.0,,,,4400132,1100033,0,frankycpp_v1.4.exe,Search::isTimeAlmostUp(void),Search.cpp,0x14020e8f0
Square::file,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13200396,12100363,0,frankycpp_v1.4.exe,Square::file,square.h,0x1402391e3
func@0x1402abdb0,0.005000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x1402abdb0,[Unknown],0x1402abdb0
func@0x1402b8e00,0.005000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,66.8,4.8,0.0,0.0,2600078,1500045,0,ntoskrnl.exe,func@0x1402b8e00,[Unknown],0x1402b8e00
func@0x140300b80,0.005000,0.0,0.0,36.7,0.0,36.7,0.0,0.0,100.0,0.0,0.0,0.0,2200066,1100033,0,ntoskrnl.exe,func@0x140300b80,[Unknown],0x140300b80
func@0x14031d3a0,0.005000,100.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x14031d3a0,[Unknown],0x14031d3a0
func@0x1406ac630,0.005000,0.0,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,2200066,0,ntoskrnl.exe,func@0x1406ac630,[Unknown],0x1406ac630
func@0x1406b1b80,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000210,1100033,0,ntoskrnl.exe,func@0x1406b1b80,[Unknown],0x1406b1b80
func@0x1406b23e0,0.005000,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,,,,1100033,0,0,ntoskrnl.exe,func@0x1406b23e0,[Unknown],0x1406b23e0
operator&,0.005000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800264,3300099,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140240ac5
operator&,0.005000,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,,,,35201056,11000330,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140245723
operator+=,0.005000,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,52101563,54301629,0,frankycpp_v1.4.exe,operator+=,value.h,0x140245dc7
operator^=,0.005000,0.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,31600948,14000420,0,frankycpp_v1.4.exe,operator^=,bitboards.h,0x140277862
operator|,0.005000,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,10300309,6600198,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x140240dfc
operator|,0.005000,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15400462,12100363,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x14024123c
operator|,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200276,8100243,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x1402398b2
operator|,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15400462,10300309,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x140241370
"std::array<Bitboard,64>::operator[]",0.005000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18400552,11400342,0,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x140239a8e
"std::array<Bitboard,64>::operator[]",0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18500555,9200276,0,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x140239a24
"std::array<int,64>::operator[]",0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000330,7400222,0,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x1402391b3
"std::array<int,64>::operator[]",0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18800564,4400132,0,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x140209df3
std::min,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31200936,8800264,0,frankycpp_v1.4.exe,std::min,utility,0x140209e0b
"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",0.005000,0.0,0.0,0.0,33.4,0.0,0.0,,0.0,,,,10300309,5900177,0,frankycpp_v1.4.exe,"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",memory,0x1402471b5
typeOf,0.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4400132,13600408,0,frankycpp_v1.4.exe,typeOf,piece.h,0x14024034b
Bitboard::operator bool,0.004000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500495,12500375,0,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140245afd
Bitboard::operator^=,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700321,3000090,0,frankycpp_v1.4.exe,Bitboard::operator^=,bitboard.h,0x140239a32
Bitboard::operator~,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27900837,4400132,0,frankycpp_v1.4.exe,Bitboard::operator~,bitboard.h,0x140245718
Bitboard::operator~,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6600198,4400132,0,frankycpp_v1.4.exe,Bitboard::operator~,bitboard.h,0x140240fa4
Bitboard::popLSB,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4800144,400012,0,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x140245d38
Color::sign,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5300159,2300069,0,frankycpp_v1.4.exe,Color::sign,color.h,0x14024620e
Direction::operator int,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,3300099,3700111,0,frankycpp_v1.4.exe,Direction::operator int,direction.h,0x14024048d
KeAcquireInStackQueuedSpinLock,0.004000,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300099,3300099,0,ntoskrnl.exe,KeAcquireInStackQueuedSpinLock,[Unknown],0x14020eb60
Move::setValue,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17600528,2200066,0,frankycpp_v1.4.exe,Move::setValue,move.h,0x1402401e1
Move::setValue,0.004000,0.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,34901047,3700111,0,frankycpp_v1.4.exe,Move::setValue,move.h,0x140240200
Move::value,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,2200066,0,frankycpp_v1.4.exe,Move::value,move.h,0x1402402b8
Move::{ctor},0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4400132,5900177,0,frankycpp_v1.4.exe,Move::{ctor},move.h,0x140241274
Position::getLastMove,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24600738,4400132,0,frankycpp_v1.4.exe,Position::getLastMove,Position.h,0x14020a422
Position::getOccupiedBb,0.004000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12700381,4100123,0,frankycpp_v1.4.exe,Position::getOccupiedBb,Position.h,0x140239a1d
Position::getPiece,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16500495,13700411,0,frankycpp_v1.4.exe,Position::getPiece,Position.h,0x14027779d
Position::getPieceBb,0.004000,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,14400432,2200066,0,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x140277aad
Position::getPieceBb,0.004000,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4400132,1100033,0,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x140245670
Search::thread,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500495,14300429,0,frankycpp_v1.4.exe,Search::thread,Search.h,0x140209e8a
Search::thread,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4800144,3300099,0,frankycpp_v1.4.exe,Search::thread,Search.h,0x14020a316
Value::operator int,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,10700321,6000180,0,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023ac25
[Import thunk memcpy],0.004000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,4400132,0,frankycpp_v1.4.exe,[Import thunk memcpy],[Unknown],0x1405efb6c
func@0x140002700,0.004000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,intelppm.sys,func@0x140002700,[Unknown],0x140002700
func@0x140295620,0.004000,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x140295620,[Unknown],0x140295620
func@0x1402b6ac0,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3300099,1500045,0,ntoskrnl.exe,func@0x1402b6ac0,[Unknown],0x1402b6ac0
func@0x1402e38c0,0.004000,,0.0,100.0,100.0,0.0,0.0,0.0,0.0,,,,0,0,0,ntoskrnl.exe,func@0x1402e38c0,[Unknown],0x1402e38c0
func@0x1402e5682,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0,0,0,ntoskrnl.exe,func@0x1402e5682,[Unknown],0x1402e5682
func@0x140301c20,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1100033,0,ntoskrnl.exe,func@0x140301c20,[Unknown],0x140301c20
func@0x140362fc0,0.004000,0.0,36.7,0.0,0.0,36.7,0.0,,0.0,,,,0,0,0,ntoskrnl.exe,func@0x140362fc0,[Unknown],0x140362fc0
func@0x140396000,0.004000,0.0,36.7,73.5,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,3300099,1100033,0,nvlddmkm.sys,func@0x140396000,[Unknown],0x140396000
func@0x1403acaa0,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1500045,0,ntoskrnl.exe,func@0x1403acaa0,[Unknown],0x1403acaa0
func@0x1403d50e0,0.004000,,81.6,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,0,0,nvlddmkm.sys,func@0x1403d50e0,[Unknown],0x1403d50e0
func@0x140e1c190,0.004000,14.3,0.0,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,1100033,0,nvlddmkm.sys,func@0x140e1c190,[Unknown],0x140e1c190
func@0x1800cfb90,0.004000,,52.5,52.5,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,1100033,3300099,0,ntdll.dll,func@0x1800cfb90,[Unknown],0x1800cfb90
memcpy,0.004000,0.0,81.6,0.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,9900297,0,vcruntime140.dll,memcpy,[Unknown],0x180013010
memmove,0.004000,0.0,40.8,0.0,0.0,0.0,0.0,,0.0,,,,1100033,3700111,0,vcruntime140.dll,memmove,[Unknown],0x180012030
moveValueGreaterComparator::operator(),0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3300099,0,0,frankycpp_v1.4.exe,moveValueGreaterComparator::operator(),move.h,0x14021d090
operator&,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500165,1100033,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140240b2b
operator+,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600078,400012,0,frankycpp_v1.4.exe,operator+,depth.h,0x14020a17f
operator-,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,0,0,frankycpp_v1.4.exe,operator-,value.h,0x14020a063
operator-,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,4800144,3300099,0,frankycpp_v1.4.exe,operator-,value.h,0x140208dc9
operator-,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11400342,2200066,0,frankycpp_v1.4.exe,operator-,depth.h,0x140209e20
operator|,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,24900747,10700321,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x140245c9e
operator|,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200336,9600288,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x140277bd1
operator~,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800264,15400462,0,frankycpp_v1.4.exe,operator~,color.h,0x1402412c4
operator~,0.004000,0.0,0.0,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700231,17600528,0,frankycpp_v1.4.exe,operator~,color.h,0x14024031d
"std::array<Bitboard,8>::operator[]",0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300429,13200396,0,frankycpp_v1.4.exe,"std::array<Bitboard,8>::operator[]",array,0x140240aab
"std::array<PlyInfo,128>::operator[]",0.004000,100.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21300639,12100363,0,frankycpp_v1.4.exe,"std::array<PlyInfo,128>::operator[]",array,0x1402098ba
"std::array<std::array<int,64>,64>::operator[]",0.004000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,29900897,21300639,0,frankycpp_v1.4.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x14020a2be
std::countr_zero,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,21700651,8100243,0,frankycpp_v1.4.exe,std::countr_zero,bit,0x1402410d4
std::countr_zero,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400132,4400132,0,frankycpp_v1.4.exe,std::countr_zero,bit,0x140240bf0
std::countr_zero,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,4400132,0,frankycpp_v1.4.exe,std::countr_zero,bit,0x1402456e0
std::countr_zero,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10300309,6600198,0,frankycpp_v1.4.exe,std::countr_zero,bit,0x140241140
std::countr_zero,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19100573,4400132,0,frankycpp_v1.4.exe,std::countr_zero,bit,0x140245a10
std::popcount,0.004000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300429,3300099,0,frankycpp_v1.4.exe,std::popcount,bit,0x140245803
"std::ranges::_Stable_sort_fn::_Stable_sort_common_buffered<Move *,moveValueGreaterComparator,std::identity>",0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4400132,2200066,0,frankycpp_v1.4.exe,"std::ranges::_Stable_sort_fn::_Stable_sort_common_buffered<Move *,moveValueGreaterComparator,std::identity>(class Move *, class Move *, const __int64, class Move *, const __int64, struct moveValueGreaterComparator, struct std::identity)",algorithm,0x140219120
typeOf,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500165,5500165,0,frankycpp_v1.4.exe,typeOf,piece.h,0x1402411a0
Attacks::detail::Magic::index,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200216,8300249,0,frankycpp_v1.4.exe,Attacks::detail::Magic::index,attacks.h,0x140166d94
Bitboard::operator&=,0.003000,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,,,,12500375,18000540,0,frankycpp_v1.4.exe,Bitboard::operator&=,bitboard.h,0x1402406aa
Bitboard::operator^=,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11400342,13200396,0,frankycpp_v1.4.exe,Bitboard::operator^=,bitboard.h,0x14027787c
Bitboard::operator|=,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000330,5500165,0,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x140245787
Bitboard::operator|=,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10300309,1500045,0,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x14024572b
Bitboard::popLSB,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12100363,5500165,0,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x140241140
Direction::pawnPush,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300099,1100033,0,frankycpp_v1.4.exe,Direction::pawnPush,direction.h,0x1402409e8
Evaluator::valueFromScore,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,20900627,8800264,0,frankycpp_v1.4.exe,Evaluator::valueFromScore,Evaluator.cpp,0x140245313
KeLowerIrql,0.003000,0.0,0.0,0.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500165,0,0,ntoskrnl.exe,KeLowerIrql,[Unknown],0x1403f7790
Move::operator==,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000540,4400132,0,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x14020aacd
Move::type,0.003000,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,,,,7000210,7000210,0,frankycpp_v1.4.exe,Move::type,move.h,0x14020a2ac
MoveGenerator::generateCastling,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,3300099,0,frankycpp_v1.4.exe,"MoveGenerator::generateCastling(class Position const &,class StaticMoveList<256> *,enum GenMode)",MoveGenerator.cpp,0x140241370
Position::clearEnPassant,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300099,2200066,0,frankycpp_v1.4.exe,Position::clearEnPassant,Position.cpp,0x1402390d3
Position::getEnPassantSquare,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4400132,13200396,0,frankycpp_v1.4.exe,Position::getEnPassantSquare,Position.h,0x1402407c2
boost::archive::detail::basic_iarchive_impl::load_preamble,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900297,6600198,0,frankycpp_v1.4.exe,"boost::archive::detail::basic_iarchive_impl::load_preamble(class boost::archive::detail::basic_iarchive &,class boost::archive::detail::basic_iarchive_impl::cobject_id &)",basic_iarchive.cpp,0x140283590
boost::archive::detail::basic_serializer::operator<,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24200726,9900297,0,frankycpp_v1.4.exe,boost::archive::detail::basic_serializer::operator<,basic_serializer.hpp,0x1402837a3
func@0x1400f7ad0,0.003000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400132,2200066,0,nvlddmkm.sys,func@0x1400f7ad0,[Unknown],0x1400f7ad0
func@0x14020f700,0.003000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,0,0,ntoskrnl.exe,func@0x14020f700,[Unknown],0x14020f700
func@0x140277720,0.003000,100.0,100.0,0.0,91.8,45.9,0.0,,0.0,,,,0,1100033,0,ntoskrnl.exe,func@0x140277720,[Unknown],0x140277720
func@0x1402e3a5d,0.003000,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1500045,0,ntoskrnl.exe,func@0x1402e3a5d,[Unknown],0x1402e3a5d
func@0x1402e9490,0.003000,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,,,,0,400012,0,ntoskrnl.exe,func@0x1402e9490,[Unknown],0x1402e9490
func@0x140301cdb,0.003000,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0,1100033,0,ntoskrnl.exe,func@0x140301cdb,[Unknown],0x140301cdb
func@0x14030fe85,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,ntoskrnl.exe,func@0x14030fe85,[Unknown],0x14030fe85
func@0x140363a62,0.003000,0.0,100.0,0.0,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,3300099,1100033,0,ntoskrnl.exe,func@0x140363a62,[Unknown],0x140363a62
func@0x1404e9f58,0.003000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,3700111,0,ntoskrnl.exe,func@0x1404e9f58,[Unknown],0x1404e9f58
func@0x1406bd983,0.003000,0.0,0.0,0.0,0.0,100.0,0.0,53.4,0.0,26.7,0.0,0.0,3300099,1100033,0,ntoskrnl.exe,func@0x1406bd983,[Unknown],0x1406bd983
func@0x140864ca0,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,ntoskrnl.exe,func@0x140864ca0,[Unknown],0x140864ca0
