Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L1 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L2 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L3 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:DRAM Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L1 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L2 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L3 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:DRAM Bound(%),Vectorization(%),Vectorization:% of FP Ops(%),Vectorization:FP Ops: Packed(%),Vectorization:FP Ops: Scalar(%),Vectorization:Vector Instruction Set,Vectorization:Loop Type,Instructions Retired,CPI Rate,Average CPU Frequency
operator-,0.004000,0.004000,0.0,0.0,0.0,0.0,0.0,55.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,0.200000,2246401675.500000
operator>=,0.004000,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,0.375000,2246401675.500000
std::_Static_partition_team<__int64>::_Get_next_key,0.004000,0.004000,0.0,0.0,100.0,100.0,95.4,0.0,47.7,0.0,40.1,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0,,6739205026.500000
std::_Static_partition_team<__int64>::_Get_next_key,0.004000,0.004000,0.0,0.0,0.0,0.0,,,0.0,0.0,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,748800558.500000
"std::_Tree<std::_Tset_traits<boost::archive::detail::basic_iarchive_impl::cobject_type,std::less<boost::archive::detail::basic_iarchive_impl::cobject_type>,std::allocator<boost::archive::detail::basic_iarchive_impl::cobject_type>,0> >::insert",0.004000,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,131780000,0.295455,9734407260.500000
"std::array<Bitboard,8>::operator[]",0.004000,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26955000,0.888889,5990404468.000000
"std::array<int,64>::operator[]",0.004000,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,137770000,0.239130,8236806143.500000
std::clamp,0.004000,0.004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68885000,0.347826,5990404468.000000
typeOf,0.004000,0.004000,0.0,0.0,0.0,0.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,0.333333,3744002792.500000
Bitboard::operator bool,0.003000,0.003000,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53910000,0.055556,998400744.666667
Bitboard::operator&=,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,0.125000,998400744.666667
Bitboard::operator^=,0.003000,0.003000,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,179700000,0.300000,17971213404.000000
KeClockInterruptNotify,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2995202234.000000
Move::encode,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,0.714286,4992003723.333334
Move::operator==,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,41930000,0.642857,8985606702.000000
Move::operator==,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11980000,0.500000,1996801489.333333
Move::operator==,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,59900000,0.650000,12979209680.666666
Move::type,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,0.125000,998400744.666667
Position::getPiece,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,2.000000,1996801489.333333
RtlCopyMemory,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,83.5,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,5990000,1.500000,2995202234.000000
Search::thread,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,0.400000,1996801489.333333
Square::pawnPush,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,47920000,0.312500,4992003723.333334
Square::{ctor},0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,0.0,0.0
StaticMoveList<128>::push_back,0.003000,0.003000,0.0,0.0,0.0,0.0,27.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,3.000000,5990404468.000000
StaticMoveList<256>::empty,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,86855000,0.206897,5990404468.000000
StaticMoveList<256>::push_back,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,41930000,0.214286,2995202234.000000
Value::isCheckMate,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29950000,0.900000,8985606702.000000
[Loop@0x180075d79 in func@0x180075a90],0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,0,,1996801489.333333
boost::serialization::extended_type_info::operator<,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,38935000,0.538462,6988805212.666667
func@0x14002706b,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,27.8,13.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,12.000000,11980808936.000000
func@0x1402450fb,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,2995000,1.000000,998400744.666667
func@0x1402786e0,0.003000,0.003000,0.0,0.0,100.0,100.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,14975000,1.200000,5990404468.000000
func@0x1402a8b00,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,0.125000,998400744.666667
func@0x1402eab70,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,2995000,2.000000,1996801489.333333
func@0x140301c20,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,2995000,4.000000,3993602978.666667
func@0x1406bd983,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,2995000,6.000000,5990404468.000000
func@0x180011200,0.003000,0.003000,0.0,0.0,0.0,0.0,66.8,0.0,33.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVX(256); SSE2(128),,38935000,0.384615,4992003723.333334
func@0x18001d400,0.003000,0.003000,0.0,0.0,50.0,50.0,0.0,83.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,59900000,0.300000,5990404468.000000
operator&,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26955000,0.222222,1996801489.333333
operator&,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,95840000,0.250000,7987205957.333333
operator&,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,41.7,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,0.571429,3993602978.666667
operator&,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,0.500000,998400744.666667
operator+,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,0.333333,4992003723.333334
operator+,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,74875000,0.440000,10982408191.333332
operator-,0.003000,0.003000,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,98835000,0.363636,11980808936.000000
operator-,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,0.0,0.0
operator-,0.003000,0.003000,0.0,0.0,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11980000,1.250000,4992003723.333334
operator|,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32945000,0.454545,4992003723.333334
operator|,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,68885000,0.347826,7987205957.333333
operator|,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,0.625000,4992003723.333334
operator|,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35940000,0.333333,3993602978.666667
operator~,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,0.285714,1996801489.333333
"std::_List_node<std::pair<unsigned __int64 const ,BookEntry>,void *>::_Freenode",0.003000,0.003000,0.0,0.0,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,2.500000,4992003723.333334
std::_Static_partition_team<__int64>::_Get_next_key,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,83.5,83.5,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0,,1996801489.333333
"std::array<Bitboard,64>::operator[]",0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,0.285714,1996801489.333333
"std::array<Bitboard,64>::operator[]",0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,0.285714,1996801489.333333
"std::array<Bitboard,8>::operator[]",0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,0.0,0.0
"std::array<int,64>::operator[]",0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62895000,0.142857,2995202234.000000
std::countr_zero,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,98835000,0.212121,6988805212.666667
std::max,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,1.428571,9984007446.666668
std::min,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,0.250000,1996801489.333333
"std::unique_ptr<PawnTT::Entry [0],std::default_delete<PawnTT::Entry [0]> >::operator[]",0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,14.000000,13977610425.333334
"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,38935000,0.307692,3993602978.666667
typeOf,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,0.250000,1996801489.333333
wcsnicmp,0.003000,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,0.200000,2995202234.000000
Attacks::detail::Magic::index,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,1.000000,4492803351.000000
Bitboard::operator|=,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50915000,0.235294,5990404468.000000
Bitboard::operator|=,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,0.400000,2995202234.000000
Bitboard::operator|=,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,2.000000,14976011170.000000
Bitboard::operator~,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,0.933333,20966415638.000000
Bitboard::operator~,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,0.600000,4492803351.000000
Bitboard::shifted,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,83.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,0.285714,2995202234.000000
CastlingRights::isEmpty,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,1.000000,1497601117.000000
ExAcquireCacheAwarePushLockSharedEx,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11980000,0.750000,4492803351.000000
KeRemoveQueueEx,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,60.1,0.0,0.0,0.0,0.0,0.0,,,0,,1497601117.000000
Move::encode,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,1.000000,7488005585.000000
Move::operator==,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26955000,0.777778,10483207819.000000
Move::setValue,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50915000,0.235294,5990404468.000000
Move::stripped,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26955000,0.111111,1497601117.000000
Move::to,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35940000,0.333333,5990404468.000000
Move::type,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0
Move::{ctor},0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2995202234.000000
PVTable::clear,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,1.000000,1497601117.000000
PawnTT::put,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVX(128),,29950000,0.500000,7488005585.000000
Position::doNullMove,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,38935000,0.538462,10483207819.000000
Position::getEndPosValue,0.002000,0.002000,0.0,0.0,50.0,50.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,161730000,0.111111,8985606702.000000
Position::getOccupiedBb,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,1.000000,4492803351.000000
Position::getPiece,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,0.0,0.0
Position::getPiece,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,0.666667,2995202234.000000
Position::getPieceBb,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44925000,0.333333,7488005585.000000
Position::getPieceBb,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,0.125000,1497601117.000000
Rank::promotionFor,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,38935000,0.230769,4492803351.000000
RtlFreeHeap,0.002000,0.002000,0.0,0.0,100.0,100.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,56905000,0.315789,8985606702.000000
StaticMoveList<256>::push_back,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0
Value::operator int,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20965000,0.714286,7488005585.000000
Value::operator int,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8985000,0.333333,1497601117.000000
Value::{ctor},0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,0.0,0.0
Value::{ctor},0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26955000,0.444444,5990404468.000000
[Loop at line 1704 in decompress_pairs],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11980000,0.750000,4492803351.000000
[Loop at line 577 in Position::checkRepetitions],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,4492803351.000000
"[Loop at line 8018 in std::ranges::_Inplace_merge_buffer_right<Move *,moveValueGreaterComparator,std::identity>]",0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,3.500000,10483207819.000000
[Loop at line 874 in MoveGenerator::generateKingMoves],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35940000,0.333333,5990404468.000000
[Loop@0x140115764 in func@0x140115460],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,0.0,0.0
[Loop@0x140212b18 in func@0x140212a50],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,32945000,0.0,0.0
[Loop@0x140258fa2 in func@0x140258630],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0
[Loop@0x1402781f1 in func@0x140278160],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,5990000,0.0,0.0
[Loop@0x1402b6e10 in func@0x1402b6d00],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,20965000,0.285714,2995202234.000000
[Loop@0x1402ba707 in func@0x1402ba66c],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2995202234.000000
[Loop@0x1402de71b in func@0x1402de680],0.002000,0.002000,0.0,0.0,,,0.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2995202234.000000
[Loop@0x1402de742 in func@0x1402de680],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2995202234.000000
[Loop@0x140309c7e in func@0x140309c30],0.002000,0.002000,0.0,0.0,,,0.0,0.0,83.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,SSE(128),,0,,5990404468.000000
[Loop@0x140399770 in func@0x1403996f0],0.002000,0.002000,0.0,0.0,100.0,100.0,0.0,47.7,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,7.000000,10483207819.000000
[Loop@0x1404018a2 in FsRtlDissectName],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2995000,0.0,0.0
[Loop@0x1404fe439 in wcsnicmp],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,146755000,0.204082,14976011170.000000
[Loop@0x1406c0298 in func@0x1406c0240],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,0,0.0,0.0
[Loop@0x18001d5a0 in func@0x18001d400],0.002000,0.002000,0.0,0.0,50.0,50.0,0.0,0.0,0.0,23.8,,0.0,,,,0.0,0.0,0.0,0.0,,,77870000,0.269231,10483207819.000000
[Loop@0x18007604d in func@0x180075a90],0.002000,0.002000,0.0,0.0,100.0,100.0,0.0,0.0,55.6,0.0,20.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,SSE(128),,0,,8985606702.000000
[Loop@0x180094cf0 in func@0x180094c9b],0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,1497601117.000000
_std_type_info_compare,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,1.000000,2995202234.000000
boost::archive::detail::basic_iarchive::load_object,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,0.500000,5990404468.000000
"boost::archive::detail::iserializer<class boost::archive::binary_iarchive,class std::vector<class Move,class std::allocator<class Move> > >::load_object_data",0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,0.0,0.0
"boost::serialization::stl::collection_load_impl<class boost::archive::binary_iarchive,class std::vector<class Move,class std::allocator<class Move> > >",0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,1497601117.000000
func@0x140223cf0,0.002000,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128); SSE2(128),,0,,2995202234.000000
